1	2	171.47	-0.0432	0.0
2	1	-87.609	-0.0544	0.0
1	3	54.259	0.2882	0.0
3	1	35.483	-0.3693	0.0
1	5	1809.5	-0.4856	-0.00232
5	1	725.66	-0.905	0.00315
1	6	1733.4	1.8057	-0.00619
6	1	50.672	-0.6378	0.000178
1	7	2096.9	-1.6565	0.59
7	1	56.588	0.5883	0.000447
1	9	425.31	0.6879	-0.000308
9	1	284.25	-1.7731	0.00164
1	11	138.56	1.5746	-0.00219
11	1	779.9	-4.5744	0.0058
1	13	442.69	-0.5266	0.0
13	1	-112.49	0.2286	0.0
1	19	542.26	0.7664	0.0
19	1	118.9	-0.7948	0.0
1	21	439.85	-0.4618	0.0
21	1	-87.872	-0.1066	0.0
1	42	-27.289	-0.0641	0.000114
42	1	60.453	-0.0477	7.33e-06
1	151	403.11	-0.1999	-6.68e-05
151	1	204.83	-1.3096	0.0012
1	152	66.255	0.0135	0.0
152	1	-23.372	-0.0844	0.0
1	155	282.56	-0.4109	0.00312
155	1	26.923	-0.5125	-0.000786
1	156	512.67	-0.6966	-0.000497
156	1	120.11	-1.1511	0.00206
2	3	69.495	-1.1411	0.00132
3	2	101.92	0.5243	0.000348
2	5	756.09	1.4097	-0.00193
5	2	2049.9	6.3523	-0.00133
2	6	3394.3	0.1123	0.0
6	2	-113.11	0.1866	0.0
2	9	366.63	-0.1551	0.0
9	2	-102.95	0.254	0.0
2	13	111.03	-0.0316	0.0
13	2	-9.6778	-0.0244	0.0
2	19	297.94	0.4535	0.0
19	2	16.777	-0.5119	0.0
2	42	7.9668	-0.5253	0.0
42	2	-16.91	0.8883	0.0
2	151	7.9448	0.0	0.0
151	2	218.62	0.0	0.0
2	155	116.49	0.0	0.0
155	2	116.58	0.0	0.0
3	5	1065.5	0.2236	-0.00172
5	3	1234.6	1.3853	0.000158
3	6	1461.5	-0.6763	-0.000732
6	3	102.41	-0.6116	-1.29e-05
3	9	-29.162	-0.0322	0.000164
9	3	214.38	0.0534	8.9e-05
3	13	343.61	-1.2041	0.0
13	3	-462.05	1.8037	0.0
3	42	42.893	-0.5895	0.000535
42	3	91.002	0.2696	-0.00027
3	151	161.38	0.0	0.0
151	3	37.2	0.0	0.0
3	152	257.08	0.0	0.0
152	3	-91.888	0.0	0.0
3	153	320.01	0.0	0.0
153	3	2.9972	0.0	0.0
3	155	387.44	0.0	0.0
155	3	-4.3791	0.0	0.0
3	156	54.618	0.0	0.0
156	3	-31.946	0.0	0.0
3	157	398.88	0.0	0.0
157	3	116.25	0.0	0.0
3	160	-15.674	0.0	0.0
160	3	91.21	0.0	0.0
3	162	376.18	0.0	0.0
162	3	-151.8	0.0	0.0
5	7	-789.48	2.8178	-0.00195
7	5	478.28	-0.5389	-0.00204
5	9	-57.664	0.7875	-0.00016
9	5	540.61	-0.9922	0.000351
6	7	-387.4	1.9621	-0.00343
7	6	-168.82	0.6674	0.00419
6	9	143.82	-0.7722	0.0
9	6	275.58	0.1849	0.0
6	13	-35.988	-0.6243	0.0
13	6	322.09	0.2943	0.0
6	151	-41.601	0.0	0.0
151	6	631.57	0.0	0.0
6	152	16.899	0.0	0.0
152	6	703.79	0.0	0.0
6	156	-144.05	0.0	0.0
156	6	851.54	0.0	0.0
6	162	-177.63	0.0	0.0
162	6	84.57	0.0	0.0
7	151	2880.1	132.82	-0.317
151	7	73.329	1.1222	0.00196
7	152	-1848.2	12.27	-0.0116
152	7	10201.0	-38.292	0.0385
7	155	-1877.1	12.93	-0.011
155	7	2210.7	-7.0804	0.00737
9	13	-395.79	1.1453	0.0
13	9	372.98	-0.9131	0.0
9	42	180.29	-1.0637	0.000683
42	9	547.62	0.0325	0.00018
11	151	-146.54	0.0	0.0
151	11	95.601	0.0	0.0
11	155	410.28	0.0	0.0
155	11	53.021	0.0	0.0
13	21	13.125	0.0	0.0
21	13	-4.375	0.0	0.0
35	151	96.154	0.0	0.0
151	35	14.038	0.0	0.0
42	151	605.58	-0.2551	56.062
151	42	-0.6271	0.0	0.0
42	157	382.17	-0.1977	47.413
157	42	-0.0272	0.0	0.0
150	155	727.21	0.0	0.0
155	150	4678.9	0.0	0.0
150	157	1031.7	0.0	0.0
157	150	1473.9	0.0	0.0
151	152	99.067	0.0	0.0
152	151	176.68	0.0	0.0
151	155	184.15	0.0	0.0
155	151	80.825	0.0	0.0
151	156	112.61	0.0	0.0
156	151	114.7	0.0	0.0
152	155	53.308	0.0	0.0
155	152	12.181	0.0	0.0
152	156	659.84	-1.9066	0.0
156	152	59.702	0.5676	0.0
153	154	-5.0462	-0.0702	0.0
154	153	36.42	-0.056	0.0
