1	1	0.000000
1	2	28.478010
1	3	11.666349
1	4	5.349347
1	5	936.821400
1	6	873.175800
1	7	1372.981600
1	8	1466.444100
1	9	432.580570
1	10	706.657400
1	11	273.291720
1	12	481.897000
1	13	224.368000
1	14	384.343260
1	15	300.689700
1	16	343.441700
1	17	1020.598200
1	18	277.797360
1	19	666.836300
1	20	470.642240
1	21	195.555050
1	22	151.444150
1	23	33.240677
1	24	7.720969
1	25	84.260120
1	26	536.364600
1	27	589.714200
1	28	115.758820
1	29	159.961410
1	30	268.419920
1	31	949.606700
1	32	386.841160
1	33	415.275150
1	34	218.060270
1	35	300.060330
1	36	290.113800
1	37	7.671483
1	38	106.253050
1	39	308.048280
1	40	52.728810
1	41	553.954830
1	42	-400.103300
1	43	45.649513
1	44	214.138630
1	45	-30.625507
1	46	893.499200
1	47	350.278780
1	48	192.825290
1	49	71.538530
1	50	94.750400
1	51	479.592250
1	55	774.452150
1	84	348.912840
1	85	653.591300
2	1	16.999664
2	2	0.000000
2	3	26.616098
2	4	16.671951
2	5	673.855470
2	6	671.923300
2	7	985.214900
2	8	1157.220300
2	9	233.000170
2	10	384.705200
2	11	148.103520
2	12	296.772160
2	13	55.790718
2	14	254.315250
2	15	69.561040
2	16	202.735050
2	17	694.436770
2	18	205.011110
2	19	432.449700
2	20	449.465100
2	21	146.083020
2	22	102.992744
2	23	65.774765
2	24	21.446398
2	25	103.189240
2	26	385.057500
2	27	393.771330
2	28	136.632930
2	29	150.196100
2	30	168.635250
2	31	670.903300
2	32	296.456200
2	33	326.203060
2	34	110.721085
2	35	147.579510
2	36	192.161680
2	37	69.185580
2	38	84.893860
2	39	167.668150
2	40	120.761980
2	41	418.664900
2	42	-263.333200
2	43	51.887077
2	44	107.256050
2	45	23.249723
2	46	546.261300
2	47	239.103160
2	48	57.831837
2	49	19.258068
2	50	80.548690
2	51	320.953300
2	55	487.331570
2	84	217.859530
2	85	457.674000
3	1	37.195618
3	2	14.649870
3	3	0.000000
3	4	25.610838
3	5	521.816700
3	6	533.260000
3	7	741.403500
3	8	846.543700
3	9	187.322020
3	10	234.386080
3	11	105.215540
3	12	204.453870
3	13	32.989265
3	14	125.842370
3	15	53.486656
3	16	133.150340
3	17	574.927860
3	18	144.271840
3	19	269.103150
3	20	329.733220
3	21	56.073757
3	22	23.772306
3	23	-12.417097
3	24	12.983223
3	25	85.339905
3	26	219.855970
3	27	247.916850
3	28	141.893660
3	29	38.177315
3	30	101.521670
3	31	460.922420
3	32	204.803920
3	33	184.275000
3	34	59.622650
3	35	105.258210
3	36	115.975230
3	37	-24.655170
3	38	71.817690
3	39	80.583885
3	40	55.547413
3	41	354.252380
3	42	-165.526060
3	43	31.659527
3	44	74.092700
3	45	27.116032
3	46	384.145450
3	47	182.274720
3	48	48.157060
3	49	9.123532
3	50	38.884125
3	51	203.053900
3	55	351.378970
3	84	132.173220
3	85	245.475700
4	1	3.584858
4	2	7.144216
4	3	-8.175919
4	4	0.000000
4	5	544.895500
4	6	534.004940
4	7	782.106300
4	8	827.025500
4	9	247.585940
4	10	277.457240
4	11	151.388050
4	12	277.829070
4	13	114.499435
4	14	191.678900
4	15	92.649350
4	16	167.501750
4	17	613.352700
4	18	173.264130
4	19	325.770540
4	20	338.393550
4	21	79.762540
4	22	35.271935
4	23	-20.529482
4	24	-10.078361
4	25	20.809155
4	26	272.064060
4	27	296.152950
4	28	53.157455
4	29	59.918290
4	30	150.900280
4	31	511.671500
4	32	186.068800
4	33	195.670260
4	34	106.148420
4	35	151.763430
4	36	133.981250
4	37	-39.764250
4	38	40.180130
4	39	177.047420
4	40	41.156006
4	41	358.795440
4	42	-214.478590
4	43	27.489530
4	44	116.319310
4	45	16.800116
4	46	481.673740
4	47	218.213640
4	48	93.359690
4	49	27.843313
4	50	40.523390
4	51	249.211040
4	55	423.116700
4	84	178.304470
4	85	346.014130
5	1	279.891600
5	2	323.676730
5	3	230.488510
5	4	233.707550
5	5	0.000000
5	6	24.937069
5	7	-27.227726
5	8	-158.872250
5	9	10.968675
5	10	-62.017765
5	11	60.692184
5	12	87.724396
5	13	19.204727
5	14	-70.109730
5	15	-30.414392
5	16	-44.785095
5	17	-226.121220
5	18	-18.983719
5	19	114.358610
5	20	-13.354626
5	21	232.150880
5	22	211.654330
5	23	235.749850
5	24	284.069200
5	25	380.664200
5	26	118.145260
5	27	184.863430
5	28	532.533900
5	29	223.828140
5	30	70.961890
5	31	-81.544840
5	32	458.773830
5	33	334.721860
5	34	214.322130
5	35	-97.877360
5	36	160.977250
5	37	306.525200
5	38	78.076520
5	39	1.073333
5	40	138.709700
5	41	-10.876505
5	42	38.068880
5	43	-58.251568
5	44	-5.980245
5	45	150.414030
5	46	2.596743
5	47	-162.029050
5	48	10.679913
5	49	10.692207
5	50	161.434630
5	51	17.107536
5	55	-29.802752
5	84	-91.392220
5	85	-53.624832
6	1	-20.091671
6	2	-15.213921
6	3	-6.320219
6	4	-33.896175
6	5	58.118538
6	6	0.000000
6	7	68.457930
6	8	-65.505974
6	9	15.039271
6	10	-124.726220
6	11	49.770607
6	12	167.704710
6	13	-39.107517
6	14	-17.422047
6	15	-28.456467
6	16	107.714700
6	17	149.105120
6	18	-2.342869
6	19	56.176704
6	20	-31.294077
6	21	-14.566868
6	22	-47.734077
6	23	-58.846283
6	24	-28.671019
6	25	-20.683070
6	26	56.069496
6	27	12.598304
6	28	-17.559464
6	29	41.593240
6	30	16.450470
6	31	65.729190
6	32	70.721740
6	33	34.010098
6	34	12.412305
6	35	22.753439
6	36	-28.449696
6	37	-20.502220
6	38	-5.244643
6	39	120.546390
6	40	24.736700
6	41	86.657394
6	42	-25.920496
6	43	12.034328
6	44	29.268326
6	45	-64.563300
6	46	157.358340
6	47	21.667126
6	48	15.373363
6	49	-25.248892
6	50	-11.055124
6	51	39.091370
6	55	74.644290
6	84	1.983943
6	85	31.210120
7	1	352.884770
7	2	405.729550
7	3	362.420400
7	4	334.214450
7	5	-12.262558
7	6	-21.446995
7	7	0.000000
7	8	-200.555600
7	9	-122.187126
7	10	-127.042496
7	11	12.463366
7	12	80.354065
7	13	-90.639580
7	14	-74.549450
7	15	-126.812750
7	16	-60.057083
7	17	-426.766330
7	18	-61.579735
7	19	160.865690
7	20	48.956203
7	21	348.037600
7	22	319.330750
7	23	413.662080
7	24	410.805000
7	25	582.155200
7	26	218.575450
7	27	284.258200
7	28	753.907700
7	29	442.388850
7	30	75.053300
7	31	-97.371796
7	32	691.477050
7	33	531.068800
7	34	253.250980
7	35	-164.468720
7	36	211.353420
7	37	548.771600
7	38	129.959210
7	39	11.037094
7	40	256.558230
7	41	-120.098610
7	42	52.742190
7	43	-58.141323
7	44	-14.065242
7	45	194.195570
7	46	-36.368366
7	47	-226.572900
7	48	-28.152258
7	49	-8.528451
7	50	258.302060
7	51	33.559593
7	55	-99.659790
7	84	-134.467350
7	85	-77.541170
8	1	378.938660
8	2	319.036160
8	3	212.599730
8	4	334.718440
8	5	-221.439880
8	6	-230.035340
8	7	-340.995420
8	8	0.000000
8	9	-333.647800
8	10	-378.962520
8	11	-198.585650
8	12	-173.418270
8	13	-351.153840
8	14	-224.619600
8	15	-102.900880
8	16	-27.310360
8	17	-327.436400
8	18	-236.035690
8	19	-195.383730
8	20	-133.033100
8	21	-5.446168
8	22	-100.518425
8	23	77.771194
8	24	289.297900
8	25	543.380900
8	26	-220.349870
8	27	-104.554665
8	28	798.831850
8	29	181.783580
8	30	-170.753770
8	31	-287.527530
8	32	415.480350
8	33	6.011963
8	34	-99.791170
8	35	-119.744750
8	36	-71.314490
8	37	218.450740
8	38	210.539120
8	39	-166.605770
8	40	84.292336
8	41	-194.363270
8	42	218.254180
8	43	-122.590820
8	44	-41.402810
8	45	134.036620
8	46	-193.624740
8	47	-145.911270
8	48	-88.338380
8	49	-37.460526
8	50	125.948000
8	51	-222.941440
8	55	-302.250200
8	84	-314.451480
8	85	-650.359800
9	1	70.444110
9	2	19.101198
9	3	-43.520206
9	4	33.427113
9	5	177.835750
9	6	146.269820
9	7	262.354550
9	8	-200.078190
9	9	0.000000
9	10	15.402607
9	11	-19.821194
9	12	54.028584
9	13	-66.731720
9	14	27.900170
9	15	101.344520
9	16	137.782910
9	17	365.537660
9	18	-20.715988
9	19	17.631134
9	20	51.798073
9	21	-117.849045
9	22	-194.578840
9	23	-173.767620
9	24	-25.839352
9	25	55.589924
9	26	-70.619310
9	27	-6.901694
9	28	145.851700
9	29	-52.437263
9	30	-37.072190
9	31	174.089300
9	32	42.003930
9	33	-139.175170
9	34	-96.498490
9	35	125.096016
9	36	-62.474000
9	37	-162.786580
9	38	85.800385
9	39	45.086130
9	40	-71.992590
9	41	126.678660
9	42	-30.384823
9	43	-43.337570
9	44	77.899390
9	45	-17.056387
9	46	236.201640
9	47	155.324460
9	48	50.171448
9	49	10.098243
9	50	-19.732311
9	51	5.605506
9	55	138.468750
9	84	-14.327019
9	85	-153.710100
10	1	206.823040
10	2	179.497910
10	3	91.476500
10	4	162.291870
10	5	205.041370
10	6	167.183000
10	7	299.748100
10	8	-125.890040
10	9	34.887270
10	10	0.000000
10	11	10.298857
10	12	67.387830
10	13	-12.911827
10	14	44.700730
10	15	146.463360
10	16	102.319100
10	17	199.971790
10	18	-19.956953
10	19	131.722600
10	20	61.489525
10	21	47.688908
10	22	-10.817996
10	23	14.399427
10	24	135.051150
10	25	262.757500
10	26	44.396652
10	27	158.342620
10	28	398.926100
10	29	99.254000
10	30	20.234264
10	31	175.658900
10	32	289.475280
10	33	88.797640
10	34	42.529915
10	35	92.497986
10	36	69.369370
10	37	46.403430
10	38	132.157710
10	39	37.907433
10	40	-9.628636
10	41	66.225136
10	42	-40.376152
10	43	-66.512250
10	44	86.482285
10	45	56.588715
10	46	242.116870
10	47	74.009790
10	48	77.149925
10	49	35.631336
10	50	85.338280
10	51	53.561880
10	55	147.945570
10	84	-17.588427
10	85	-112.781815
11	1	96.339460
11	2	57.431488
11	3	-19.580832
11	4	50.751797
11	5	195.181300
11	6	183.913280
11	7	243.711940
11	8	-93.563780
11	9	50.681915
11	10	56.881298
11	11	0.000000
11	12	35.986084
11	13	-42.395824
11	14	53.040077
11	15	73.761340
11	16	102.305374
11	17	314.396900
11	18	14.181777
11	19	43.398956
11	20	67.319230
11	21	-54.059605
11	22	-124.725006
11	23	-108.287220
11	24	5.664753
11	25	78.467354
11	26	-41.723385
11	27	9.040166
11	28	182.873750
11	29	-45.038357
11	30	-15.161658
11	31	178.176860
11	32	58.563988
11	33	-79.275795
11	34	-58.977620
11	35	86.010810
11	36	-12.783547
11	37	-95.015230
11	38	80.484406
11	39	4.900228
11	40	-18.073387
11	41	161.660980
11	42	-33.723460
11	43	-42.800728
11	44	39.194580
11	45	29.473541
11	46	183.913300
11	47	113.419000
11	48	11.607575
11	49	14.516889
11	50	-1.369794
11	51	13.502994
11	55	125.858040
11	84	-7.356625
11	85	-68.540085
12	1	234.223750
12	2	195.830140
12	3	64.445970
12	4	177.960890
12	5	195.606140
12	6	190.463120
12	7	258.026340
12	8	-213.659760
12	9	36.112335
12	10	63.012268
12	11	-17.094564
12	12	0.000000
12	13	-22.861023
12	14	-11.678751
12	15	121.498520
12	16	48.877140
12	17	218.207430
12	18	-26.010216
12	19	32.645504
12	20	83.996960
12	21	-15.864841
12	22	-84.561910
12	23	-51.317330
12	24	132.504710
12	25	263.637180
12	26	-64.505120
12	27	78.819720
12	28	442.459840
12	29	4.289790
12	30	-13.607627
12	31	102.355774
12	32	228.661900
12	33	-15.145620
12	34	-1.195989
12	35	76.761360
12	36	29.813140
12	37	-40.188850
12	38	135.001880
12	39	-34.725895
12	40	-42.379974
12	41	94.059530
12	42	5.052131
12	43	-84.419220
12	44	69.242580
12	45	103.697845
12	46	162.057560
12	47	82.231476
12	48	63.873420
12	49	34.135490
12	50	61.687157
12	51	-12.209196
12	55	98.844300
12	84	-63.210760
12	85	-233.539200
13	1	43.022010
13	2	11.752253
13	3	-48.482986
13	4	-2.775705
13	5	230.093500
13	6	178.544040
13	7	316.138430
13	8	-4.849179
13	9	115.153470
13	10	168.072070
13	11	53.347584
13	12	122.457040
13	13	0.000000
13	14	99.196050
13	15	167.012860
13	16	166.830080
13	17	395.670170
13	18	30.649149
13	19	124.646950
13	20	14.595989
13	21	-50.090923
13	22	-104.704025
13	23	-132.889720
13	24	-42.380350
13	25	-3.628193
13	26	21.939487
13	27	61.097282
13	28	50.275078
13	29	-45.087570
13	30	20.735004
13	31	253.371490
13	32	33.614925
13	33	-63.176514
13	34	-21.857374
13	35	147.060560
13	36	3.205562
13	37	-133.323120
13	38	57.342590
13	39	89.932650
13	40	-62.380333
