1	26	581.87	0.0766	0.0
26	1	153.59	-0.7884	0.0
1	29	24.244	1.3111	0.0
29	1	100.74	-0.8789	0.0
2	26	792.14	0.0	0.0
26	2	-266.78	0.0	0.0
2	158	-45.498	0.0	0.0
158	2	282.64	0.0	0.0
2	160	228.5	0.0	0.0
160	2	11.11	0.0	0.0
2	162	-57.304	0.0	0.0
162	2	177.61	0.0	0.0
3	25	239.32	0.0	0.0
25	3	-182.03	0.0	0.0
3	26	-156.53	1.346	0.0
26	3	211.91	-0.8744	0.0
3	29	-17.675	0.1261	0.00045584
29	3	63.051	-0.3519	0.00016134
3	158	109.38	0.0	0.0
158	3	311.35	0.0	0.0
4	26	116.45	1.0145	0.0
26	4	101.84	-0.6746	0.0
4	29	183.14	0.0	0.0
29	4	-97.757	0.0	0.0
5	26	-138.34	2.1409	0.0
26	5	-269.06	1.6414	0.0
5	29	105.28	0.0	0.0
29	5	973.68	0.0	0.0
6	26	75.621	-0.174	0.0
26	6	1109.6	-1.6456	0.0
6	29	-39.243	0.0	0.0
29	6	871.42	0.0	0.0
7	26	559.01	0.0	0.0
26	7	310.02	0.0	0.0
7	29	475.44	0.8974	0.0
29	7	-301.19	1.8122	0.0
8	10	-346.68	0.0	0.0
10	8	261.08	0.0	0.0
9	10	131.0	0.0	0.0
10	9	-46.006	0.0	0.0
9	26	-83.99	0.0617	0.0
26	9	-24.536	0.1893	0.0
11	26	-110.88	0.0	0.0
26	11	117.6	0.0	0.0
12	26	498.13	-1.0095	0.0
26	12	-308.57	0.6336	0.0
13	26	3754.5	-3.0638	0.0
26	13	-196.1	-0.7293	0.0
25	151	274.72	0.0	0.0
151	25	-88.96	0.0	0.0
