12044-54-1	s
120-44-5	s
12045-15-7	s
12045-19-1	s
12045-27-1	s
12046-54-7	s
120-46-7	s
120-47-8	s
12048-50-9	s
120-48-9	s
12049-50-2	s
1205-02-3	s
120-50-3	l
1205-06-7	s
120-51-4	l
12052-42-5	s
12053-12-2	s
12053-26-8	s
120-53-6	s
120-55-8	s
1205-64-7	s
120-57-0	s
12057-24-8	s
12057-75-9	s
120-58-1	l
1205-91-0	s
12059-14-2	s
12059-95-9	s
12060-58-1	s
12060-59-2	s
12061-16-4	s
120-61-6	s
12063-56-8	s
12063-98-8	s
12064-03-8	s
12064-62-9	s
120-66-1	s
12066-83-0	s
12067-22-0	s
120-67-2	l
12067-54-8	s
12067-76-4	s
12067-99-1	s
12068-40-5	s
12068-51-8	s
12068-90-5	s
12069-00-0	s
12069-32-8	s
12069-89-5	s
12070-06-3	s
12070-07-4	s
12070-09-6	s
12070-12-1	s
120-70-7	s
12071-15-7	s
120-71-8	s
120-72-9	s
120-73-0	s
120-75-2	l
1207-69-8	s
1207-72-3	s
120-78-5	s
12079-65-1	s
1208-03-3	s
120-80-9	s
120-82-1	l
12082-47-2	l
120-83-2	s
1208-52-2	s
120-86-5	s
120-87-6	s
120-89-8	s
120-92-3	l
120928-09-8	s
120-93-4	s
120-94-5	l
120-95-6	s
120-97-8	s
121-00-6	l
1210-12-4	s
121-01-7	s
121-02-8	s
1210-34-0	s
1210-35-1	s
1210-39-5	s
121-03-9	s
1210-56-6	s
121-06-2	s
12108-13-3	l
121-14-2	s
12116-66-4	s
121-17-5	l
121-19-7	s
1212-29-9	s
12125-01-8	s
12125-02-9	l
12125-09-6	l
12125-63-2	s
121-30-2	s
121-32-4	s
121-33-5	s
121-34-6	s
12134-75-7	s
12136-45-7	s
12136-58-2	s
12137-20-1	s
12137-83-6	s
12138-07-7	s
12138-28-2	s
121-43-7	l
1214-39-7	s
1214-47-7	s
121-44-8	l
121-45-9	l
121-46-0	l
121-51-7	s
121-52-8	s
121-54-0	s
1215-59-4	s
121-57-3	s
121-59-5	s
121602-93-5	s
121-60-8	s
12160-99-5	s
121-61-9	s
121-63-1	s
12165-69-4	s
12168-85-3	s
121-69-7	l
121-71-1	s
121-72-2	l
121-73-3	s
121-75-5	l
121776-33-8	s
121-79-9	s
121-81-3	s
121-82-4	s
1218-34-4	s
121-86-8	s
121-87-9	s
121-88-0	s
121-89-1	s
121-90-4	s
121-91-5	s
121-92-6	s
121-97-1	s
121-98-2	s
122-00-9	l
122-01-0	l
122-03-2	l
122-04-3	s
122-07-6	l
1220-94-6	s
122-09-8	s
122-11-2	s
12214-16-3	s
122-14-5	l
122-15-6	s
122-16-7	s
122-20-3	s
1222-57-7	s
122-25-8	s
122-28-1	s
12228-50-1	s
1222-98-6	s
1223-31-0	s
12233-56-6	s
122-34-9	s
122-37-2	s
122376-76-5	s
122-39-4	s
122-40-7	s
122-42-9	s
122453-73-0	s
122-46-3	s
122-48-5	s
122-51-0	l
122-52-1	l
122-56-5	l
122-57-6	s
122-59-8	s
122-60-1	l
122-62-3	l
122-63-4	s
1226-42-2	s
1226-46-6	s
122-66-7	s
122-69-0	s
122-72-5	l
122-78-1	l
122-79-2	l
12279-90-2	s
122-80-5	s
122-85-0	s
122-87-2	s
122-88-3	s
1229-12-5	s
12292-23-8	s
122931-48-0	s
122-94-1	s
122-95-2	s
122-96-3	s
122-97-4	l
122-98-5	l
122-99-6	l
123-00-2	l
123-01-3	l
123-02-4	l
123-03-5	s
123-04-6	l
123-06-8	s
123-07-9	s
123-08-0	s
123-11-5	l
123116-01-8	s
123-15-9	l
123-19-3	l
123-20-6	s
123-22-8	l
12323-03-4	s
12323-19-2	s
123-23-9	s
123-25-1	l
123-28-4	s
123-29-5	l
123-30-8	s
123312-89-0	s
123-31-9	s
123-32-0	l
123-33-1	s
123-35-3	l
123-38-6	l
123-39-7	l
123-42-2	l
123-43-3	s
1234-35-1	s
123-44-4	l
123-45-5	s
123-51-3	l
123-54-6	l
123-56-8	s
123577-99-1	s
123-61-5	s
123-62-6	l
123-63-7	l
123-66-0	l
123-72-8	l
123-75-1	l
123-76-2	s
123-77-3	s
123-78-4	s
123-79-5	l
123-86-4	l
123-91-1	l
123-92-2	l
1239-29-8	s
1239-31-2	s
123-93-3	s
123-94-4	s
123-95-5	s
123-96-6	l
123-99-9	s
124-02-7	l
124-04-9	s
124-06-1	l
124-07-2	l
12407-86-2	s
124-09-4	s
124-10-7	l
124-11-8	l
124-12-9	l
124-13-0	l
124-16-3	l
124-17-4	l
124-18-5	g
124-19-6	l
124-20-9	s
124-22-1	s
124-25-4	l
124-26-5	s
124-28-7	l
12429-94-6	s
124-30-1	s
124-38-9	g
124-40-3	g
124-41-4	s
124-42-5	s
124-47-0	s
124-48-1	l
124-58-3	s
124-63-0	l
124-64-1	s
124-65-2	s
124-68-5	s
124-70-9	l
124-73-2	l
124-76-5	l
124-80-1	s
124-83-4	s
124-87-8	s
124-94-7	s
1249-97-4	s
125116-23-6	s
125-15-5	s
1251-85-0	s
125-20-2	s
125-24-6	s
125-28-0	s
125-29-1	s
1253-28-7	s
125-33-7	s
125-40-6	s
125-46-2	s
125-55-3	s
125-64-4	s
125-69-9	s
125-71-3	s
125749-35-1	s
125-84-8	s
1259-35-4	s
126-00-1	s
126-06-7	s
126-07-8	s
126-11-4	s
126-14-7	s
126-15-8	l
126-17-0	s
126-18-1	s
126-19-2	s
126-27-2	s
126-29-4	s
126-30-7	s
126-33-0	s
126-52-3	s
126-54-5	s
126-58-9	s
126-68-1	l
126714-85-0	s
126-71-6	l
126-73-8	l
126-75-0	l
126-81-8	s
126833-17-8	s
126-84-1	l
126-86-3	s
126-87-4	s
126-90-9	l
126-98-7	l
126-99-8	l
127-06-0	s
127-07-1	s
127-08-2	s
127-09-3	s
1271-03-0	l
1271-07-4	l
1271-19-8	s
1271-27-8	s
1271-28-9	s
127142-66-9	s
127142-69-2	s
1271-54-1	l
127-17-3	l
127-18-4	l
127-19-5	l
127-27-5	s
127-29-7	s
127-31-1	s
127-33-3	s
127-35-5	s
1273-81-0	s
1273-98-9	s
127-40-2	s
127-43-5	l
127-48-0	s
127-51-5	l
127-52-6	s
127-63-9	s
127-65-1	s
127-66-2	s
127-69-5	s
12771-68-5	s
127-71-9	s
1277-43-6	s
1277-47-0	s
127-77-5	s
127-79-7	s
12789-03-6	s
127-91-3	l
128-04-1	s
128-08-5	s
128-09-6	s
128-13-2	s
128143-89-5	s
128-20-1	s
128-23-4	s
128-27-8	s
128-33-6	s
128-37-0	s
128-39-2	s
128-42-7	s
128-53-0	s
128551-39-3	s
128-62-1	s
128639-02-1	l
128-64-3	l
128-66-5	s
128-68-7	s
128-70-1	l
128-80-3	s
128-95-0	s
128-97-2	s
129-00-0	s
129-03-3	s
129-15-7	s
129-20-4	s
129-35-1	s
129-39-5	s
129-40-8	s
129-42-0	s
129-43-1	s
129-44-2	s
129-66-8	s
129-67-9	s
129722-12-9	s
129-73-7	s
129-79-3	s
130-00-7	s
130-01-8	s
130047-19-7	s
13007-92-6	l
13010-47-4	s
13013-15-5	s
13014-24-9	s
130-15-4	s
130-16-5	s
13019-20-0	l
13019-22-2	l
13020-57-0	s
1302-09-6	s
1302-42-7	s
13026-12-5	s
130-26-7	s
1302-81-4	s
1302-82-5	s
13029-08-8	s
13029-09-9	s
1303-00-0	s
1303-11-3	s
13031-41-9	s
13031-43-1	s
1303-28-2	s
1303-33-9	s
1303-36-2	s
13035-61-5	s
13036-02-7	s
13037-86-0	s
1304-28-5	s
1304-39-8	s
1304-56-9	s
13047-13-7	s
1304-82-1	s
13050-47-0	s
1305-78-8	s
13061-96-6	s
1306-24-7	s
1306-25-8	s
1306-38-3	s
13064-83-0	s
13066-19-8	s
13067-93-1	s
13070-07-0	l
13073-29-5	s
130-73-4	s
1307-96-6	s
1307-99-9	s
130-80-3	s
13080-90-5	s
13081-67-9	l
1308-38-9	s
1308-56-1	s
130-85-8	s
130-86-9	s
1308-87-8	s
1308-96-9	s
13093-88-4	s
1309-42-8	s
1309-48-4	s
130-95-0	s
131-01-1	s
13103-75-8	s
1310-43-6	s
1310-52-7	s
1310-53-8	s
1310-58-3	s
1310-65-2	s
1310-73-2	s
1310-82-3	s
131-09-9	s
13110-37-7	s
131-11-3	l
13114-62-0	s
131-14-6	s
131-15-7	l
13116-27-3	s
13116-53-5	l
131-16-8	l
131-17-9	l
131-18-0	l
13121-70-5	s
131-22-6	s
1312-41-0	s
1312-43-2	s
1312-45-4	s
13126-12-0	s
1312-74-9	s
131-28-2	s
1313-22-0	s
1313-27-5	s
1313-59-3	s
1313-60-6	s
13138-51-7	l
13139-16-7	s
13139-17-8	s
1313-96-8	s
1313-99-1	s
1314-05-2	s
1314-11-0	s
1314-13-2	s
1314-20-1	s
1314-23-4	s
1314-24-5	l
1314-32-5	s
1314-34-7	s
1314-35-8	s
1314-41-6	s
1314-56-3	s
1314-61-0	s
1314-62-1	s
1314-68-7	s
1314-85-8	s
1314-86-9	s
131-48-6	s
1314-87-0	s
1314-91-6	s
1314-95-0	s
1314-96-1	s
1314-98-3	s
1315-05-5	s
1315-06-6	s
1315-11-3	s
13151-27-4	l
13151-34-3	l
13151-35-4	l
13153-11-2	s
131-53-3	s
131-54-4	s
131-55-5	s
131-56-6	s
131-57-7	s
131-58-8	l
131-69-1	s
131-70-4	s
13171-21-6	l
13171-64-7	s
1317-33-5	s
1317-36-8	s
1317-37-9	s
131-73-7	s
1317-38-0	s
1317-42-6	s
131-79-3	s
13181-17-4	s
13183-79-4	s
131860-33-8	s
131-89-5	s
13190-34-6	s
13190-97-1	s
131-91-9	s
13194-48-4	l
13194-68-8	s
13194-73-5	s
13195-79-4	s
131983-72-7	s
13201-46-2	s
13205-46-4	s
13207-63-1	l
13209-15-9	s
132123-54-7	s
1322-26-5	s
1323-03-1	l
132-32-1	s
13242-55-2	s
132-53-6	s
132539-06-1	s
13254-34-7	l
132-54-7	s
13255-26-0	s
13256-22-9	s
132-60-5	s
132-64-9	s
132-65-0	s
132-66-1	s
13269-52-8	l
1327-50-0	s
132-75-2	s
13281-11-3	l
13283-01-7	s
132-86-5	s
13289-18-4	s
13290-74-9	s
13290-96-5	s
13292-46-1	s
13292-87-0	l
13294-71-8	l
13296-76-9	s
13304-62-6	s
133-06-2	s
133-07-3	s
1330-96-7	s
133116-83-3	s
13311-84-7	s
133-11-9	s
133-13-1	l
133-14-2	s
13320-56-4	l
13320-71-3	s
133220-86-7	s
13324-11-3	s
13325-10-5	l
133-26-6	s
13329-40-3	s
13331-27-6	s
133-32-4	s
13334-49-1	s
1333-74-0	g
133-37-9	s
1333-82-0	s
13338-63-1	s
133408-50-1	s
133-49-3	s
13351-61-6	s
13351-73-0	s
133-53-9	s
13356-08-6	s
13360-45-7	s
13360-61-7	l
13360-63-9	l
13361-35-8	l
13361-63-2	l
13380-67-1	s
1338-41-6	s
13388-75-5	s
133-90-4	s
133-91-5	s
13400-13-0	s
13402-08-9	s
13402-96-5	s
13406-29-6	s
13411-16-0	s
13419-69-7	s
134-20-3	l
134227-45-5	s
134-29-2	s
13429-83-9	s
134-32-7	s
13435-12-6	s
134-37-2	s
1344-43-0	s
13444-71-8	s
1344-48-5	s
13444-90-1	g
1344-57-6	s
13446-08-7	s
13446-09-8	s
13446-24-7	s
13446-49-6	s
13446-71-4	s
13446-74-7	s
13446-75-8	s
1344-95-2	s
134-49-6	s
1345-04-6	s
13450-88-9	s
13450-90-3	s
13450-91-4	s
13450-92-5	s
13450-95-8	s
13451-11-1	s
13451-18-8	s
13451-19-9	s
1345-25-1	s
13453-40-2	s
13453-69-5	s
13453-71-9	s
13454-83-6	s
13455-00-0	s
13455-01-1	s
13455-15-7	s
134-55-4	s
13457-18-6	s
134-58-7	s
13460-50-9	s
13461-74-0	s
134-62-3	l
13462-88-9	s
13462-90-3	s
13463-39-3	l
13463-40-6	l
13463-41-7	s
13464-46-5	s
13464-80-7	s
13464-97-6	s
13465-07-1	l
13465-09-3	s
13465-10-6	s
13465-59-3	s
13465-66-2	l
13465-73-1	g
13465-74-2	l
13465-75-3	l
13465-76-4	l
13465-77-5	l
13465-78-6	g
13465-84-4	s
13465-95-7	s
13466-21-2	s
13466-40-5	s
13466-41-6	s
13469-98-2	s
13470-11-6	s
13470-14-9	s
13470-19-4	s
13470-22-9	s
13471-69-7	s
13472-00-9	s
13472-08-7	s
13472-33-8	s
13472-45-2	s
13475-76-8	l
13475-77-9	l
13475-79-1	l
13475-81-5	l
13475-82-6	l
13477-00-4	s
13477-19-5	s
13478-28-9	s
134-81-6	s
13481-70-4	s
134-84-9	s
134-85-0	s
13491-79-7	s
13494-80-9	s
134-96-3	s
13497-91-1	l
135-00-2	s
135-01-3	l
135-02-4	s
135050-44-1	s
13506-76-8	s
135-07-9	s
135-09-1	s
13510-35-5	s
13510-42-4	s
13510-49-1	s
13511-38-1	s
13513-82-1	l
135158-54-2	s
13517-10-7	s
135-19-3	s
135-20-6	s
13520-77-9	s
13520-79-1	s
135-22-8	s
13523-86-9	s
13528-93-3	s
135306-45-5	s
13530-65-9	s
13531-48-1	s
13534-89-9	s
13534-97-9	s
13534-98-0	s
13534-99-1	s
13536-53-3	s
13536-59-9	g
13537-18-3	s
13537-33-2	g
13539-59-8	s
135-44-4	s
13545-04-5	s
13547-70-1	l
135-48-8	s
13550-49-7	g
13552-21-1	l
135-57-9	s
135-67-1	s
135-68-2	s
13568-33-7	s
13568-40-6	s
13568-45-1	s
13569-43-2	l
13569-62-5	s
13569-75-0	s
135-70-6	s
13573-08-5	s
135-73-9	s
13575-74-1	s
13587-16-1	s
135-88-6	s
13593-03-8	s
13596-23-1	l
13597-46-1	s
135-98-8	g
13602-12-5	s
13608-87-2	s
13612-34-5	s
13623-25-1	s
136-23-2	s
13623-94-4	s
136-25-4	s
13629-22-6	s
136-35-6	s
136-36-7	s
13637-63-3	g
13637-65-5	l
13637-68-8	s
13637-83-7	g
13637-84-8	g
13637-87-1	g
136434-77-0	s
136-47-0	s
13647-35-3	s
13654-09-6	s
13655-52-2	s
136-60-7	l
13668-61-6	l
13669-42-6	s
136-72-1	s
13673-92-2	s
13674-84-5	l
13674-87-8	s
136-77-6	s
13678-67-6	s
13679-74-8	s
13680-30-3	s
13681-87-3	l
13682-74-1	l
13684-56-5	s
136-84-5	s
13684-63-4	s
136-85-6	s
13688-75-0	l
13689-20-8	s
13693-05-5	s
13693-06-6	s
13693-08-8	s
13693-09-9	s
136-95-8	s
13701-67-2	l
137-04-2	s
137-05-3	l
137-06-4	l
137-07-5	l
13708-12-8	l
13708-80-0	s
13709-35-8	g
13709-54-1	g
13709-56-3	s
13709-59-6	s
13710-19-5	s
13716-12-6	s
137-17-7	s
13718-22-4	s
13718-70-2	s
137-18-8	s
137-19-9	s
13726-52-8	s
13726-67-5	s
13726-85-7	s
137-26-8	s
13728-34-2	s
137-29-1	l
137-30-4	s
137-32-6	l
13734-34-4	s
13734-36-6	s
13734-41-3	s
137349-65-6	s
13748-90-8	s
13752-51-7	s
13755-29-8	s
137-58-6	s
13759-10-9	s
13759-83-6	s
13759-87-0	s
13759-92-7	s
13760-80-0	s
13760-81-1	s
13762-14-6	s
13762-65-7	s
13764-18-6	s
13765-03-2	s
13768-38-2	s
13768-86-0	s
13768-94-0	l
13769-20-5	s
13769-36-3	l
13769-75-0	g
13775-06-9	s
13775-80-9	s
13776-62-0	g
13780-06-8	s
13780-48-8	s
13780-57-9	g
13788-84-6	s
13794-14-4	s
137-97-3	s
13799-90-1	s
13808-64-5	s
13811-71-7	l
13813-22-4	s
13813-23-5	s
13813-24-6	s
13813-25-7	s
13814-75-0	s
13816-38-1	s
13818-75-2	s
13818-89-8	l
13819-84-6	s
138-22-7	l
13824-36-7	g
13824-74-3	g
13826-35-2	l
13831-30-6	s
13835-81-9	l
13838-16-9	l
138-39-6	s
138-42-1	s
13842-83-6	s
13842-93-8	s
13842-94-9	s
13845-23-3	l
13847-65-9	g
138-52-3	s
138-53-4	s
138-56-7	s
138-59-0	s
13862-07-2	s
13871-27-7	s
13871-68-6	s
13874-77-6	s
13877-94-6	s
138825-96-4	s
138-86-3	l
138-87-4	s
138-89-6	s
13889-98-0	s
13898-58-3	s
139-02-6	s
13909-73-4	l
13912-77-1	s
13915-79-2	s
139215-43-3	s
13922-41-3	s
13927-71-4	l
13927-77-0	s
139-40-2	s
13952-84-6	l
13956-29-1	s
139-59-3	s
139-65-1	s
13965-73-6	g
139-66-2	l
13966-94-4	s
139768-71-1	s
13979-81-2	s
13980-04-6	l
13983-20-5	g
139-85-5	s
13986-26-0	s
139-87-7	l
13991-08-7	s
13993-65-2	s
139-94-6	s
13997-19-8	s
13997-73-4	s
14002-51-8	s
14003-34-0	s
140-04-5	l
14008-44-7	s
14010-23-2	s
140-10-3	s
140-11-4	l
1401-55-4	s
140-22-7	s
14023-80-4	l
14024-17-0	s
140-24-9	l
14027-78-2	l
140-28-3	s
14028-44-5	s
140-29-4	l
140-31-8	l
1403-66-3	s
140-38-5	s
140-39-6	l
140-40-9	s
14049-36-6	g
140-49-8	s
140-53-4	s
140-55-6	s
14055-74-4	s
14062-34-1	s
14062-78-3	s
140-64-7	s
14064-83-6	s
140-66-9	s
140-67-0	l
14068-53-2	s
1407-03-0	s
140-72-7	s
14072-86-7	l
14073-00-8	s
14073-97-3	l
14075-53-7	s
140-76-1	l
140-79-4	s
140-87-4	s
140-88-5	l
140-95-4	s
14098-44-3	s
141-03-7	l
14104-45-1	g
141-04-8	l
141-05-9	l
141-06-0	l
14107-97-2	s
141-17-3	l
141179-72-8	s
141-19-5	l
141-28-6	l
14130-05-3	l
141-30-0	s
141-32-2	l
141-43-5	l
141-46-8	s
141-53-7	s
141-59-3	l
141-62-8	l
141-63-9	l
14167-59-0	s
141-73-1	l
14174-09-5	s
141-75-3	l
141-76-4	s
14178-15-5	s
141-78-6	l
141-79-7	l
14180-51-9	s
141-82-2	s
141-83-3	s
141-84-4	s
141-85-5	s
141-86-6	s
14187-32-7	s
141-91-3	l
14191-95-8	s
141-93-5	l
141-97-9	l
14199-15-6	s
1420-07-1	s
142-04-1	s
14205-39-1	s
1420-55-9	s
142-08-5	s
1420-88-8	s
142-09-6	l
14210-25-4	s
1421-49-4	s
1421-63-2	s
14216-34-3	s
14220-21-4	s
142-22-3	l
14222-60-7	s
14227-18-0	s
14227-95-3	s
142-28-9	l
142-29-0	l
142-30-3	s
1423-26-3	s
14239-68-0	s
142-45-0	s
142-46-1	s
1424-66-4	s
14255-88-0	s
142-60-9	l
142-61-0	l
142-62-1	l
14267-17-5	l
14268-66-7	s
142-68-7	l
1427-07-2	s
142-73-4	s
142-77-8	l
142-78-9	s
142-82-5	l
142-83-6	l
142-84-7	l
14287-61-7	l
142-90-5	l
14290-92-7	l
142-92-7	l
142-95-0	s
142-96-1	l
14297-87-1	s
14303-70-9	l
143-07-7	s
143-08-8	l
14309-25-2	l
143-10-2	l
143-13-5	l
1431-39-6	s
14315-14-1	s
143-15-7	l
143-16-8	l
143-22-6	l
143-23-7	s
14324-55-1	l
143-24-8	l
143-27-1	s
14331-54-5	l
143-33-9	s
143-36-2	l
143390-89-0	s
14348-40-4	s
1435-44-5	l
1435-48-9	l
1435-49-0	l
1435-50-3	s
1435-52-5	s
1435-53-6	s
1435-55-8	s
1435-60-5	s
143-62-4	s
1436-34-6	s
1436-43-7	s
143-66-8	s
1437-15-6	s
1438-16-0	s
1438-86-4	l
1439-36-7	s
14400-94-3	s
144025-03-6	s
144-11-6	s
144-14-9	s
144-19-4	s
14426-25-6	s
14430-23-0	s
14432-12-3	s
14436-32-9	s
14437-41-3	s
1443-76-1	s
1443-80-7	s
14438-32-5	s
1444-65-1	s
144-48-9	s
144-49-0	s
14452-34-7	s
1445-23-4	s
144528-14-3	s
144-55-8	s
14456-47-4	s
14456-53-2	s
1445-79-0	l
14459-29-1	s
144-62-7	s
1446-61-3	s
144-68-3	s
14470-28-1	s
14472-14-1	s
14474-33-0	s
144-80-9	s
144-82-1	s
144-83-2	s
144-90-1	s
1449-05-4	s
1449-64-5	g
1449-65-6	g
1450-14-2	l
1450-23-3	s
1450-31-3	s
1450-63-1	s
1450-72-2	s
1450-74-4	s
145100-50-1	s
145-12-0	s
14516-30-4	l
1451-99-6	l
14521-14-3	l
1452-15-9	s
14521-96-1	s
14523-22-9	s
1452-77-3	s
14532-24-2	l
1453-24-3	l
14533-84-7	l
1453-52-7	s
1453-58-3	s
1453-82-3	s
145-39-1	s
1454-80-4	s
14548-46-0	s
14548-48-2	s
1454-84-8	s
1454-85-9	s
145-50-6	s
1455-21-6	l
1455-42-1	s
1455-77-2	s
145-73-3	s
1457-46-1	s
1457-85-8	s
1459-00-3	l
1459-09-2	s
1459-10-5	l
145-94-8	s
14597-42-3	s
1459-93-4	s
1460-02-2	s
1460-18-0	s
14609-79-1	s
14618-65-6	s
1462-03-9	s
146-22-5	s
1462-84-6	s
1462-96-0	l
1462-97-1	l
14630-40-1	l
1463-17-8	s
1464-44-4	s
1464-53-5	l
14646-29-8	s
146-48-5	s
1465-25-4	s
146-54-3	s
146631-00-7	s
1466-67-7	s
1466-82-6	s
1467-79-4	l
14678-02-5	s
1468-39-9	l
14686-14-7	l
1468-83-3	s
14689-45-3	s
1468-95-7	s
14689-97-5	l
14691-44-2	l
14698-29-4	s
1469-94-9	s
1470-61-7	s
1470-94-6	s
1471-03-0	l
147123-47-5	s
14716-32-6	s
14719-83-6	s
14721-21-2	s
1472-87-3	s
1472-90-8	s
14739-72-1	l
147-47-7	s
14752-75-1	s
14755-02-3	s
1476-11-5	l
14762-55-1	g
14763-60-1	s
14769-73-4	s
147-71-7	s
1477-19-6	s
147-73-9	s
1477-42-5	s
1477-50-5	s
14781-45-4	s
147-82-0	s
147-85-3	s
1478-61-1	s
147-93-3	s
147-94-4	s
148-01-6	s
1480-19-9	s
14804-32-1	l
14804-39-8	s
1481-27-2	s
14817-09-5	s
148-18-5	s
1481-93-2	s
148-24-3	s
1482-82-2	s
1482-91-3	s
1483-28-9	s
1483-72-3	s
14838-15-4	s
1484-08-8	s
1484-09-9	s
1484-12-4	s
1484-13-5	s
1484-84-0	s
14850-22-7	l
14850-23-8	l
14852-31-4	s
148-53-8	s
148-56-1	s
1485-70-7	s
1486-51-7	s
14868-53-2	l
14869-39-7	s
1487-18-9	l
148-72-1	s
14874-82-9	l
148-79-8	s
148-82-3	s
14885-29-1	s
14885-60-0	g
148-86-7	s
14892-14-9	s
14898-79-4	l
1490-04-6	s
14901-07-6	l
14906-64-0	s
149104-88-1	s
1491-41-4	s
1491-59-4	s
14918-69-5	s
14919-01-8	l
1492-02-0	s
14920-93-5	l
14922-36-2	s
1492-24-6	l
1492-30-4	s
14929-11-4	s
149-29-1	s
1493-01-2	l
1493-02-3	g
1493-03-4	g
149-30-4	s
14930-96-2	s
1493-13-6	l
1493-15-8	g
149-32-6	s
14938-35-3	l
14940-65-9	l
149-44-0	s
14948-62-0	s
14952-05-7	l
1495-50-7	g
149-57-5	l
149-73-5	l
149-74-6	l
14976-57-9	s
14979-39-6	l
1498-40-4	l
14984-21-5	s
14984-81-7	g
14986-21-1	l
149-87-1	s
1498-88-0	s
1498-96-0	s
1499-10-1	s
149-91-7	s
149947-19-3	s
1499-53-2	s
1501-05-9	s
150-13-0	s
150-19-6	l
1502-05-2	s
1502-06-3	s
15029-30-8	s
15029-32-0	s
150-30-1	s
1503-49-7	s
1503-53-3	s
150378-17-9	s
1504-63-8	s
150-46-9	l
150-50-5	s
1505-50-6	s
150-60-7	s
150-61-8	s
150-68-5	s
150-69-6	s
150-76-5	s
150-78-7	s
15082-28-7	s
15084-51-2	s
150-84-5	l
15086-94-9	s
1508-75-4	s
150965-73-4	s
151-01-9	g
15104-46-8	s
15104-61-7	l
151-10-0	l
1511-62-2	g
151169-75-4	s
15119-34-3	s
151-19-9	l
15120-50-0	l
151-21-3	s
15121-84-3	l
15128-82-2	s
15128-90-2	s
1513-69-5	s
1513-88-8	l
151-41-7	s
151-50-8	s
151-56-4	l
1515-72-6	s
1515-80-6	l
1515-95-3	l
1516-37-6	s
15164-44-0	s
151-67-7	l
1516-80-9	s
15174-69-3	s
1517-63-1	s
15181-11-0	s
1518-16-7	l
1518-83-8	s
1518-84-9	s
1519-36-4	s
152-02-3	s
1520-42-9	s
15205-66-0	s
1521-38-6	s
152-16-9	l
1522-13-0	s
1522-88-9	s
15230-48-5	l
1523-06-4	s
1523-11-1	s
15231-91-1	s
15232-76-5	l
152-43-2	s
152-47-6	s
15258-73-8	s
152-58-9	s
15260-10-3	s
152-62-5	s
1526-73-4	s
15271-41-7	s
152-72-7	s
15282-88-9	s
1528-74-1	s
1529-17-5	l
1529-41-5	l
1529-48-2	l
152-95-4	s
152-97-6	s
15299-99-7	s
1530-03-6	l
1530-04-7	l
1530-05-8	l
15301-48-1	s
15307-86-5	s
1531-77-7	s
15318-45-3	s
153-18-4	s
1532-72-5	s
1532-84-9	s
1532-97-4	s
1533-20-6	s
1534-26-5	s
15351-13-0	s
15358-48-2	s
153-61-7	s
1536-23-8	s
15374-45-5	s
153-78-6	s
15385-57-6	s
1539-04-4	s
1539-06-6	s
1540-80-3	l
154-23-4	s
154-41-6	s
1544-68-9	s
15457-05-3	s
1546-80-1	s
1546-95-8	s
15474-63-2	s
154-93-8	s
1549-45-7	l
15500-66-0	s
15503-86-3	s
15503-87-4	s
155-09-9	s
1551-21-9	l
1551-32-2	l
15521-65-0	l
1552-42-7	s
1552-94-9	s
1553-60-2	s
15545-48-9	s
1555-17-5	l
1555-80-2	s
155632-41-0	s
15569-85-4	s
15572-56-2	s
15573-38-3	l
1558-17-4	s
15587-72-1	s
1559-35-9	l
15597-40-7	g
155-97-5	s
15597-63-4	g
1560-11-8	s
156052-68-5	s
156-06-9	s
1560-81-2	l
156-08-1	s
1560-82-3	l
1560-84-5	l
1560-86-7	l
1560-88-9	l
1560-89-0	l
1560-92-5	l
1560-93-6	l
1560-95-8	l
1560-96-9	l
1560-97-0	l
156-10-5	s
1561-86-0	s
1562-85-2	l
156-28-5	s
1562-94-3	s
15635-87-7	s
1563-66-2	s
1563-87-7	s
156-38-7	s
156-43-4	l
1564-64-3	s
15646-46-5	s
15647-11-7	s
156-56-9	s
15657-96-2	l
1565-81-7	l
156682-54-1	s
15676-16-1	s
1567-89-1	s
15679-24-0	s
156-80-9	s
156-83-2	s
15686-71-2	s
1568-70-3	s
15687-18-0	s
15687-27-1	s
156-87-6	l
1569-01-3	l
15690-24-1	s
1569-02-4	l
15696-40-9	s
1569-69-3	l
1570-45-2	l
157-06-2	s
1570-64-5	s
1570-65-6	s
1571-08-0	s
1571-30-8	s
1571-33-1	s
15720-25-9	s
1572-10-7	s
1573-17-7	s
157-40-4	l
1574-10-3	s
1574-32-9	g
1574-41-0	l
1576-13-2	s
15761-38-3	s
15761-39-4	s
15764-04-2	s
15764-16-6	l
1576-67-6	s
1577-18-0	l
1577-22-6	l
1578-63-8	s
1579-40-4	s
15801-69-1	s
15804-19-0	s
1582-09-8	s
15825-70-4	s
158296-69-6	s
1583-58-0	s
15840-60-5	l
1585-06-4	l
1585-07-5	l
15851-44-2	s
1585-16-6	s
1585-17-7	s
15856-96-9	l
15861-24-2	s
15862-07-4	s
15863-41-9	s
15869-80-4	l
15869-85-9	l
15870-10-7	l
1587-20-8	s
15872-41-0	s
15872-42-1	s
15872-43-2	s
15874-03-0	l
15879-93-3	s
1588-89-2	s
1589-60-2	s
1589-62-4	s
1590-87-0	g
15909-92-9	s
1591-30-6	s
1591-31-7	s
1592-23-0	s
1592-31-0	s
1592-38-7	s
15930-53-7	s
15945-07-0	s
1594-56-5	s
15950-66-0	s
