5	18	-45.13	-0.1259	0.1048
5	19	-88.72	-0.01812	-3.794
5	20	-138.6	0.4331	-0.2909
5	21	-36.75	-0.01984	0.8396
6	1	410.7	2.868	9.0
6	2	564.4	0.0	0.0
6	3	736.7	1.965	0.0
6	4	-47.15	-0.4947	8.65
6	5	265.5	3.54	8.421
6	7	40.2	1.668	-1.994
6	9	218.0	-0.4269	-6.092
6	10	19.54	1.293	-8.85
6	11	-66.39	-1.053	0.0
6	12	111.5	-3.302	9.347
6	13	-15.8	0.0	0.0
6	14	-193.6	0.0	0.0
6	15	472.3	1.336	1.756
6	16	338.4	1.9	-0.2065
6	17	8.621	-1.709	6.413
6	18	527.0	1.416	0.0
6	19	596.4	3.071	0.0
6	20	674.5	0.0	0.0
6	21	705.5	2.54	0.0
7	1	71.93	-0.796	-2.916
7	2	-144.3	0.0	0.0
7	3	92.19	0.6129	-8.963
7	4	179.6	-1.285	-4.007
7	5	263.3	-0.1553	1.768
7	6	272.4	-1.842	0.3303
7	8	76.1	0.9203	0.0
7	9	-11.93	-0.04056	0.0
7	10	-48.0	-0.5097	0.0
7	14	798.9	0.38	0.0
7	15	170.0	0.0	0.0
7	16	387.5	0.04437	0.0
7	17	230.0	0.0	0.0
7	18	194.4	-0.9735	0.0
7	19	-285.7	-0.01515	-1.678
7	20	-252.0	1.399	-6.332
7	21	-49.29	0.4365	4.367
8	1	313.5	-4.064	0.0
8	2	161.8	0.0	0.0
8	3	125.4	-3.133	0.0
8	4	2553.0	0.0	0.0
8	5	-274.0	0.0	0.0
8	7	-53.04	-0.627	0.0
8	9	-133.6	0.0	0.0
8	10	220.4	1.738	0.0
8	18	227.3	-3.68	0.0
9	1	44.43	-0.9718	0.5518
9	2	200.3	0.0	0.0
9	3	8.346	-0.5254	0.0
9	4	266.9	-1.054	3.586
9	5	394.0	-0.561	-0.1005
9	6	245.0	-0.0717	2.754
9	7	43.65	0.1905	0.0
9	8	241.7	0.0	0.0
9	10	277.0	0.3255	0.0
9	12	312.5	0.0	0.0
9	16	346.5	0.1126	0.0
9	17	557.9	1.377	0.0
9	19	-142.8	-0.6688	-0.2909
9	20	-222.5	0.2479	1.833
9	21	46.32	0.0	0.0
10	1	369.9	-1.542	-3.228
10	2	-17.23	-1.648	0.0
10	3	125.2	-1.093	0.5898
10	4	137.1	-1.115	-4.438
10	5	295.2	-0.2191	3.441
10	6	183.1	-2.507	0.0
10	7	160.4	0.5484	0.0
10	8	-17.53	-0.7122	0.0
10	9	-129.4	-0.04136	0.0
10	12	13.4	-0.3964	0.0
10	17	286.6	0.0	0.0
10	18	156.2	0.0	0.0
10	19	-64.57	-0.6615	0.0
10	20	-241.8	-0.4315	-0.41
10	21	188.7	-1.081	1.659
11	1	346.5	1.595	0.0
11	2	454.9	0.0	0.0
11	3	902.7	-5.763	0.0
11	4	-173.7	1.642	0.0
11	5	-297.4	0.8296	0.0
11	6	-244.5	0.2857	0.0
11	18	571.8	0.0	0.0
11	21	42.36	0.0	0.0
12	1	149.5	1.336	0.0
12	2	17.42	0.0	0.0
12	3	188.9	0.09741	8.732
12	4	-233.9	1.737	0.0
12	5	-440.5	-0.08291	-2.128
12	6	-342.4	2.64	13.09
12	9	-129.3	0.0	0.0
12	10	92.97	0.0	0.0
12	15	612.1	6.987	0.0
12	21	-14.72	0.0	0.0
13	1	-64.36	-0.1736	1.135
13	2	28.08	0.0	0.0
13	3	-95.46	1.292	0.0
13	4	-287.6	0.331	-1.907
13	5	-440.2	0.3315	-2.96
13	6	-265.5	0.0	0.0
13	19	-207.7	0.0	0.0
13	20	-403.9	-0.04903	0.0
13	21	-248.3	0.0	0.0
14	1	680.5	-5.47	0.0
14	3	334.3	-1.655	0.0
14	4	170.3	0.0	0.0
14	5	170.1	1.738	0.0
14	6	498.3	0.0	0.0
14	7	-330.7	-0.1526	0.0
14	16	-187.1	0.0	0.0
14	21	809.9	-4.505	0.0
15	1	-52.03	-0.5553	0.0
15	3	-62.93	-0.1398	-0.9703
15	4	28.72	-0.257	9.0
15	5	-283.6	0.6258	0.0
15	6	-58.2	1.231	1.509
15	7	-48.01	0.0	0.0
15	12	212.5	0.1049	0.0
15	16	64.57	0.0	0.0
15	19	-272.0	0.0	0.0
15	20	-119.9	0.8788	0.0
15	21	-162.7	-0.02071	0.0
16	1	21.69	-1.226	0.0
16	2	-64.53	0.0	0.0
16	3	-3.28	-0.5814	-0.7119
16	4	291.1	-0.2758	0.0
16	5	367.1	-0.7673	0.0
16	6	233.6	-1.448	0.6395
16	7	-249.4	-0.2123	0.0
16	9	-210.3	0.1672	0.0
16	14	380.8	0.0	0.0
16	15	23.65	0.0	0.0
16	20	-81.43	0.0	0.0
16	21	-61.77	-0.4319	0.3858
17	1	171.5	-1.463	0.6759
17	2	227.3	0.0	0.0
17	3	62.32	0.0	0.0
17	4	-92.21	0.0	0.0
17	5	757.2	1.502	0.0
17	6	86.44	0.9941	-12.74
17	7	-151.7	0.0	0.0
17	9	-224.6	-0.7234	0.0
17	10	-248.1	0.0	0.0
17	18	113.7	0.0	0.0
17	19	-73.88	0.0	0.0
17	20	56.26	-1.041	0.0
17	21	148.3	-0.7082	0.0
18	1	-67.33	-0.6791	2.036
18	2	340.3	0.0	0.0
18	3	-39.67	-1.457	-0.07822
18	4	818.2	-4.27	-2.607
18	5	892.3	-2.42	-1.14
18	6	862.1	-2.637	0.0
18	7	-93.46	0.678	0.0
18	8	-15.23	1.532	0.0
18	10	154.6	0.0	0.0
18	11	-129.3	0.0	0.0
18	17	447.8	0.0	0.0
18	19	-95.08	0.0	0.0
18	20	-106.6	0.0	0.0
18	21	42.6	0.0	0.0
19	1	12.87	0.265	0.0
19	2	48.61	-1.484	0.0
19	3	240.7	-0.1833	0.0
19	4	716.6	0.0	0.0
19	5	947.5	-3.57	0.0
19	6	856.5	-2.549	0.0
19	7	409.5	-0.3821	0.7678
19	9	74.0	1.064	0.0
19	10	-58.45	1.549	0.0
19	13	-131.7	0.0	0.0
19	15	367.5	0.0	0.0
19	17	617.3	0.0	0.0
19	18	108.1	0.0	0.0
19	21	-50.42	-0.4592	0.0
20	1	-35.46	-0.1233	1.134
20	2	38.7	0.1094	0.1165
20	3	210.5	-0.2965	0.0
20	4	708.6	-2.613	7.771
20	5	1029.0	-4.307	-8.902
20	6	837.8	0.0	0.0
20	7	245.2	-2.128	4.221
20	9	180.0	0.5186	-0.7971
20	10	127.5	2.681	0.0
20	13	-77.13	6.007	0.0
20	15	-37.94	-0.2759	0.0
20	16	126.0	0.797	0.0
20	17	455.6	1.316	0.0
20	18	145.1	0.0	0.0
20	20	90.0	0.0	0.0
20	21	-24.81	-0.0276	0.06462
21	1	27.88	-0.1656	-0.6087
21	2	-95.03	-0.6923	0.0
21	3	80.23	0.3871	1.83
21	4	918.5	-2.045	9.0
21	5	1273.0	-1.618	9.0
21	6	1323.0	0.0	0.0
21	7	378.7	-0.4666	-2.138
21	9	121.4	0.0	0.0
21	10	97.7	0.6533	1.0
21	11	337.4	0.0	0.0
21	12	168.9	0.0	0.0
21	13	240.4	0.0	0.0
21	14	384.0	-1.957	0.0
21	15	323.6	-0.03216	0.0
21	16	495.2	0.7697	1.477
21	17	500.3	1.533	0.0
21	18	35.1	-0.1413	0.0
21	19	141.9	0.2597	0.0
21	20	47.17	-0.05779	-0.1304
