3	35	8.2098	0.7138	0.0
35	3	71.799	-0.4295	0.0
3	45	270.09	-1.0193	0.0
45	3	-361.08	1.2553	0.0
3	46	-193.65	0.8068	0.0
46	3	318.39	-0.6752	0.0
3	57	-312.04	0.0	0.0
57	3	-58.387	0.0	0.0
3	150	414.74	0.0	0.0
150	3	88.727	0.0	0.0
3	154	191.77	0.0	0.0
154	3	19.421	0.0	0.0
4	5	-731.01	11.94	-0.019532
5	4	5960.3	-4.297	0.0093865
4	6	-779.2	11.387	-0.01598
6	4	-4.458	-0.388	0.00030633
4	7	4199.0	-5.7863	0.061302
7	4	-353.75	3.8076	-0.0046341
4	8	820.75	0.1362	0.0
8	4	2105.2	-2.3733	0.0
4	9	440.19	-0.4431	0.0019219
9	4	235.93	-1.2281	0.00072999
4	10	880.94	0.0	0.0
10	4	-39.7475	0.0	0.0
4	11	574.06	-2.2111	0.0070491
11	4	264.6	-1.4341	9.062e-05
4	15	561.39	0.0	0.0
15	4	-226.44	0.0	0.0
4	19	102.99	1.4819	0.0
19	4	101.91	-0.8022	0.0
4	24	-66.592	0.9835	0.0
24	4	60.548	-0.7546	0.0
4	35	392.54	0.6055	0.0
35	4	60.608	-0.6372	0.0
4	151	207.75	1.1881	0.0
151	4	153.19	-1.1845	0.0
4	152	217.05	0.0	0.0
152	4	-108.43	0.0	0.0
5	6	97.346	-1.3023	0.0013126
6	5	-188.6	2.6813	-0.0023537
5	8	-286.06	0.0	0.0
8	5	-260.82	0.0	0.0
5	10	4566.5	3.0252	0.0
10	5	-975.34	2.2004	0.0
5	11	-221.85	1.2243	0.00099802
11	5	0.0	0.0	-0.00036391
5	12	-616.93	2.8929	0.0
12	5	1017.5	-2.3754	0.0
5	14	5577.5	-0.7052	0.0
14	5	-601.62	0.7776	0.0
5	15	-87.599	-0.1097	0.0
15	5	-748.72	2.0275	0.0
5	19	241.92	-0.1337	0.0
19	5	396.43	0.0061	0.0
5	24	3502.3	0.1572	0.00059861
24	5	1465.3	-0.7438	-0.00025076
5	30	259.12	-0.4831	0.0
30	5	805.45	-0.2808	0.0
5	31	88.794	-0.6626	0.0
31	5	-83.025	1.4922	0.0
5	39	-118.31	0.2532	0.0
39	5	48.72	0.5498	0.0
5	42	3909.2	-1.5146	-0.0022114
42	5	-703.24	12.844	-0.020258
5	45	-1137.3	4.6763	0.0
45	5	1619.4	-2.3634	0.0
5	68	381.36	0.0	0.0
68	5	269.71	0.0	0.0
5	150	-168.15	0.0	0.0
150	5	-195.62	0.0	0.0
5	151	440.88	0.0	0.0
151	5	578.82	0.0	0.0
6	8	-273.88	0.0	0.0
8	6	-69.044	0.0	0.0
6	10	-847.96	2.1019	0.0
10	6	-1962.7	5.9274	0.0
6	11	222.5	-0.9449	0.0
11	6	522.89	-0.2263	0.0
6	24	-99.11	0.1065	0.0
24	6	2234.4	-2.38	0.0
6	28	105.41	0.0213	6.997e-05
28	6	1567.6	-0.0128	1.71e-05
6	30	-52.839	0.0	0.0
30	6	395.58	0.0	0.0
6	31	16.329	-0.3821	0.0
31	6	51.42	0.3832	0.0
6	35	-177.77	-0.2062	0.0
35	6	249.78	-0.5253	0.0
6	39	-211.98	0.1931	0.0
39	6	334.43	-0.7308	0.0
6	42	53.295	-0.5284	0.0
42	6	2068.9	-1.3362	0.0
6	45	-336.21	0.5608	0.0
45	6	1934.4	-3.1258	0.0
6	68	-61.064	0.0	0.0
68	6	445.23	0.0	0.0
6	150	-160.96	0.0	0.0
150	6	-402.93	0.0	0.0
6	153	144.87	0.0	0.0
153	6	918.38	0.0	0.0
6	157	214.5	0.0	0.0
157	6	982.24	0.0	0.0
6	158	105.1	0.0	0.0
158	6	945.26	0.0	0.0
7	8	97.16	-0.2118	0.0
8	7	92.303	-0.7272	0.0
7	9	-314.91	0.5693	0.0026686
9	7	577.46	-1.1183	-0.00062358
7	10	-270.08	0.8723	0.0
10	7	329.03	-0.2521	0.0
7	19	-268.5	2.7336	-0.00031612
19	7	525.79	-0.8747	3.928e-05
7	30	678.97	0.0	0.0
30	7	229.57	0.0	0.0
7	31	89.399	0.4778	0.0
31	7	-195.02	0.1964	0.0
7	35	16.128	-0.1191	0.0
35	7	-528.58	1.3365	0.0
7	39	-756.43	2.9282	0.0
39	7	101.68	-0.5183	0.0
7	42	-660.57	5.3239	-0.0060496
42	7	2442.1	-4.6726	0.0035521
7	43	-143.04	-0.3269	0.0016392
43	7	760.39	-0.8087	0.0028218
7	46	-124.31	-0.4653	0.002823
46	7	-291.99	0.9531	-0.0019232
7	68	615.01	0.0	0.0
68	7	48.247	0.0	0.0
7	150	-816.21	1.9119	0.00069311
150	7	-337.79	-0.1454	-0.00011401
7	151	-1643.4	10.588	-0.01083
151	7	1852.9	2.2201	0.00111
7	153	1488.43	0.3965	0.00079
153	7	-503.96	-1.05655	0.0079
7	154	-2242.4	14.067	-0.015246
154	7	1872.6	32.273	0.029551
7	155	-1877.1	12.93	-0.01098
155	7	2210.7	-7.0804	0.00737
7	156	-504.51	5.2818	-0.00686
156	7	-228.81	-0.6266	0.01828
7	157	726.59	1.9341	0.0013018
157	7	-1277.1	0.4387	0.013087
7	160	-91.076	1.2411	0.0
160	7	721.63	11.1993	0.0
7	185	189.97	0.5893	0.0
185	7	5353.7	1.5717	0.0
8	9	-514.14	1.2892	0.0
9	8	-393.16	0.0573	0.0
8	31	-527.7	0.0	0.0
31	8	616.15	0.0	0.0
9	30	-5.9478	0.0	0.0
30	9	1.7816	0.0	0.0
9	45	-327.9	0.2165	0.0
45	9	243.04	0.071	0.0
9	151	-177.94	0.0	0.0
151	9	267.6	0.0	0.0
10	19	-358.42	0.7279	0.0
19	10	196.96	0.4033	0.0
10	30	221.96	0.0	0.0
30	10	-709.88	0.0	0.0
10	151	32.7	0.0	0.0
151	10	207.48	0.0	0.0
13	42	-44.81	-0.101	0.0
42	13	348.8	-0.117	0.0
19	151	-162.02	0.0	0.0
151	19	477.79	0.0	0.0
31	151	165.5	0.0	0.0
151	31	614.62	0.0	0.0
31	152	325.0	0.0	0.0
152	31	834.01	0.0	0.0
31	155	1309.7	0.0	0.0
155	31	-202.9	0.0	0.0
35	42	193.4	-0.8465	0.0
42	35	272.83	0.8526	0.0
42	43	178.53	-0.1572	0.0
43	42	-8.5389	-0.09	0.0
42	46	182.63	0.0341	0.0
46	42	456.26	-0.7108	0.0
43	151	-156.63	0.0	0.0
151	43	163.76	0.0	0.0
45	151	338.74	0.0	0.0
151	45	-143.66	0.0	0.0
150	152	495.58	0.0	0.0
152	150	417.63	0.0	0.0
150	154	525.84	0.0	0.0
154	150	367.48	0.0	0.0
150	155	786.44	0.0	0.0
155	150	638.21	0.0	0.0
150	157	1031.7	0.0	0.0
157	150	1473.9	0.0	0.0
151	152	222.08	-0.4594	0.00012899
152	151	146.28	0.0194	8.905e-06
151	153	199.51	0.0	0.0
153	151	98.663	0.0	0.0
151	154	-215.08	1.5072	0.0
154	151	551.13	-1.9153	0.0
151	157	703.37	-1.3791	0.0
157	151	805.44	-0.5845	0.0
151	158	241.02	0.0	0.0
158	151	-6.3061	0.0	0.0
151	160	666.32	0.0	0.0
160	151	-130.37	0.0	0.0
151	162	15.114	0.0	0.0
162	151	0.108	0.0	0.0
152	154	1.7641	0.0	0.0
154	152	27.639	0.0	0.0
152	157	170.57	0.0	0.0
157	152	61.06	0.0	0.0
152	158	54.47	0.0	0.0
158	152	-0.3496	0.0	0.0
152	160	98.804	0.0	0.0
160	152	334.1	0.0	0.0
152	162	-3.623	0.0	0.0
162	152	159.33	0.0	0.0
153	155	3.6807	0.0	0.0
155	153	16.868	0.0	0.0
153	160	140.61	0.0	0.0
160	153	430.23	0.0	0.0
153	162	-110.65	0.0	0.0
162	153	398.36	0.0	0.0
154	155	9.4153	0.0	0.0
155	154	3.5561	0.0	0.0
154	157	147.63	0.0	0.0
157	154	86.176	0.0	0.0
154	158	5.4295	0.0	0.0
158	154	16.976	0.0	0.0
154	160	221.98	0.0	0.0
160	154	175.77	0.0	0.0
154	164	185.76	0.0	0.0
164	154	147.26	0.0	0.0
155	156	102.41	0.0	0.0
156	155	548.12	0.0	0.0
155	157	85.682	0.0	0.0
157	155	78.387	0.0	0.0
155	158	-4.9625	0.0	0.0
158	155	-0.0648	0.0	0.0
155	160	132.37	-1.0722	0.0
160	155	755.11	0.1987	0.0
155	161	1279.2	0.0	0.0
161	155	128.86	0.0	0.0
155	162	-100.75	0.0	0.0
162	155	541.46	0.0	0.0
155	164	115.65	0.0	0.0
164	155	130.18	0.0	0.0
156	157	432.76	0.0	0.0
157	156	32.03	0.0	0.0
156	158	445.53	0.0	0.0
158	156	171.29	0.0	0.0
156	172	99.307	0.0	0.0
172	156	71.974	0.0	0.0
157	158	807.19	-11.043	0.032874
158	157	1118.5	-25.222	0.15274
157	160	2637.2	0.0	0.0
160	157	587.42	0.0	0.0
