Tc	Pc	c0	c1	c2	name	inchikey
451.6444	5200428.10455	0.206876160643851	0.822710046250528	1.92450003961644	dichlorofluoromethane	UMNKXPULIDJLSU-UHFFFAOYSA-N
438.99	1972033.0555	0.771340870413049	0.870148666995386	1.35073679114649	perfluoro-4-methyl-2-pentene	SAPOZTRFWJZUFT-UHFFFAOYSA-N
369.290864262	4983269.7138	0.366116175959996	0.837625014983593	1.47881677280616	chlorodifluoromethane	VOPWNXZWBYDODV-UHFFFAOYSA-N
556.439938043	4560145.26424	0.427570811127234	0.795855071859071	1.14806251284973	tetrachloromethane	VZGDMQKNWNREIO-UHFFFAOYSA-N
605	2786003.83146	0.226191318996303	0.828133702146374	2.22542483540299	1,1,3-trimethylcyclohexane	PYOLJOJPIPCRDP-UHFFFAOYSA-N
529.49	1361976.27364	1.60265808417682	0.999961678028876	0.75846514292162	1-butanamine, 1,1,2,2,3,3,4,4,4-nonafluoro-N-(nonafluorobutyl)-N- (trifluoromethyl)-	PSJKAILWKIKKNU-UHFFFAOYSA-N
929	302315.133575	1.6235216505215	0.937374559581303	1.47872253581405	palmitin, 3-lauro-2-myristo-1-	PGZSAELMQZLYOA-UHFFFAOYSA-N
892	2913120.51666	1.27137750753882	0.999779536429495	0.776296318901439	phenanthridine	RDOWQLZANAYVLL-UHFFFAOYSA-N
512	1883772.28558	0.656044808340593	0.833726473768419	1.49491540548553	1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane	LOQGSOTUHASIHI-UHFFFAOYSA-N
533.6	2857551.45039	0.646779838875991	0.967348136422293	1.19832486329504	2,3-dimethyl-1-pentene	LIMAEKMEXJTSNI-UHFFFAOYSA-N
679	3702825.31488	0.386550304509775	0.848834484545665	2.56790242418137	2,5-difluoronitrobenzene	XNJAYQHWXYJBBD-UHFFFAOYSA-N
572	1889304.49364	1.95407131714626	0.842731473006771	0.637223526135723	3,3,4,4,5,5,6,6-octafluoro-2-methyl-2-hexanol	RTFCOQNRRQBMIT-UHFFFAOYSA-N
679	2450555.07005	0.46352188047154	0.846659364171737	2.60358502829604	isobutyl levulinate	WETOYPNHZMSVFZ-UHFFFAOYSA-N
497.7	3322081.88321	1.15662856656607	0.999509106189447	0.625720564676649	2,3-dimethyl-1-butene	OWWIWYDDISJUMY-UHFFFAOYSA-N
607.51	2743491.4144	0.407917922532984	0.807621723082585	1.51910383291832	2,2,3,3-tetramethylpentane	QUKOJKFJIHSBKV-UHFFFAOYSA-N
577.6	2559494.55729	1.11462160160115	0.938870939504697	0.855322600501559	ethyl 2-methylbutanoate	HCRBXQFHJMCTLF-UHFFFAOYSA-N
463.041410922	1984854.07289	1.373197966985	0.999892764695506	0.68567994480024	butane, octafluoro-2,3-bis(trifluoromethyl)-	NBQYGIPVNCVJJP-UHFFFAOYSA-N
597.788082902	3067583.97096	0.186764786790876	0.816415185611032	3.19077783664669	1-methoxy-2-propyl acetate	LLHKCFNBLRBOGN-UHFFFAOYSA-N
592.1	2709448.58883	0.718762449069019	0.845398633536875	1.0941362651841	2,2,3-trimethylhexane	CBVFSZDQEHBJEQ-UHFFFAOYSA-N
596	2209545.76042	1.8478521385766	0.9443278784494	0.728851206445146	bis(tetrafluoropropyl) carbonate	VDLHKDQLOUOMTC-UHFFFAOYSA-N
515	3039134.18052	0.419136199950039	0.639262191114291	1.13792967550011	1,1-dichloro-3,3,3-trifluoropropane	PLTIOZOVDUUXDQ-UHFFFAOYSA-N
378.77324	6346811.23062	0.925582563319876	0.999983399279478	0.544329696448852	carbonyl sulfide	JJWKPURADFRFRB-UHFFFAOYSA-N
687	4641665.79811	1.08339663298297	0.971719174429416	1.16689966912151	N-ethylacetamide	PMDCZENCAXMSOU-UHFFFAOYSA-N
777	4536719.05321	0.725732813054797	0.925638220360147	1.4769528261223	2-chloronaphthalene	CGYGETOMCSJHJU-UHFFFAOYSA-N
937	281260.724209	1.95050869090736	0.97204175248963	1.16391106141536	1-palmityl-2-capryl-3-stearin	IYELSVNFMQXAND-UHFFFAOYSA-N
594.8	3838309.23303	0.268898076932753	0.818100536811136	2.05404411668326	2-nitropropane	FGLBSLMDCBOPQK-UHFFFAOYSA-N
566.121	3116435.47936	0.299174009976467	0.84440139173812	2.6412071990758	ethyl butanoate	OBNCKNCVKJNDBV-UHFFFAOYSA-N
560	3665076.05509	0.237970082578695	0.825023459249296	1.98616920744067	1,1,2,2-tetrachloro-1,2-difluoroethane	UGCSPKPEHQEOSR-UHFFFAOYSA-N
715	3036666.93163	0.451328417065608	0.838132401723973	1.59722987725212	(2-bromoethyl)cyclohexane	JRQAAYVLPPGEHT-UHFFFAOYSA-N
706	1953389.97584	0.786283666927208	0.889107873052053	1.65248031556296	2-cyclohexyloctane	IRKYBYIUHWZQGP-UHFFFAOYSA-N
444.4712	2899040.92254	1.06898242800484	0.998236016969612	0.861056250084717	(Z)-1,1,1,4,4,4-hexafluorobut-2-ene	NLOLSXYRJFEOTA-UPHRSURJSA-N
705.9	4098498.32499	1.13658066515775	0.999950614260893	0.74760886345121	1-phenyl-1-thiaethane	HNKJADCVZUBCPG-UHFFFAOYSA-N
575.370482759	3396372.86448	0.212997054355267	0.83394694375533	2.6390309190637	4-methylpentan-2-one	NTIZESTWPVYFNL-UHFFFAOYSA-N
324.666596	8272861.32859	0.715531106473717	0.997978570748444	0.797094732935636	hydrogen chloride	VEXZGXHMUGYJMC-UHFFFAOYSA-N
483.744613366	2993623.79462	0.784249226133735	0.999668503354343	0.785333753620185	isopropyl nitrite	SKRDXYBATCVEMS-UHFFFAOYSA-N
144.008765	5215833.36198	0.289773679216081	0.906167280605191	1.34216128379198	fluorine	PXGOKWXKJXAPGV-UHFFFAOYSA-N
518.6	3451159.48535	0.954149319583689	0.899312660519629	0.74791372200268	2-chlorobutane	BSPCSKHALVHRSR-UHFFFAOYSA-N
560.611	3608935.9535	0.26146296555488	0.809572704548646	1.78176864758142	1,2-dibromo-2-chloro-1,1,2-trifluroethane	OVZATIUQXBLIQT-UHFFFAOYSA-N
563.6	3068140.70011	0.397152631029564	0.818321524865877	1.55536362798981	(Z)-2,2-dimethyl-3-hexene	JPLZSSHKQZJYTJ-SREVYHEPSA-N
596.7	3754145.06844	0.179478740099909	0.846063938577012	2.61342714429899	1-butanethiol, 2-methyl-	WGQKBCSACFQGQY-UHFFFAOYSA-N
685	3169080.39331	0.982588209809816	0.999993972925797	0.884536874222885	4,7-methano-1H-indene, octahydro-, (3a.alpha.,4.alpha.,7.alpha.,7a.alpha.)-	LPSXSORODABQKT-YNFQOJQRSA-N
737	4343260.90088	0.410137472052135	0.867682002802702	1.84371443124055	1-iodo-2-methylbenzene	RINOYHWVBUKAQE-UHFFFAOYSA-N
689	3603067.99821	0.391807288814759	0.814938715785307	1.91231944472893	3,4-difluoronitrobenzene	RUBQQRMAWLSCCJ-UHFFFAOYSA-N
282.343808027	5041481.12933	0.325697678923433	0.851029290218319	1.16988003214309	ethene	VGGSQFUCUMXWEO-UHFFFAOYSA-N
553.445801656	4075986.30708	0.590623644180666	0.816456967831332	0.98144225398258	cyclohexane	XDTMQSROBMDMFD-UHFFFAOYSA-N
449.961	1692122.75677	1.31119125507307	0.999970643903202	0.773467018338754	pentane, undecafluoro-3-(trifluoromethyl)-	GXSFAIDPYIEIEF-UHFFFAOYSA-N
606.2	3814269.23507	0.720253051352491	0.844401913658771	1.10768727272338	1-nitropropane	JSZOAYXJRCEYSX-UHFFFAOYSA-N
543.499262486	4096536.90959	0.333020958854465	0.814623258915409	1.791444617441	2-hexyne	MELUCTCJOARQQG-UHFFFAOYSA-N
603.3	3671280.94133	1.23391756093605	0.999995193944703	0.565223673376869	1-iodo-2-methylpropane	BTUGGGLMQBJCBN-UHFFFAOYSA-N
539	5169231.82169	0.720112784280816	0.896547234534413	0.976958391633518	2-methyl-2-propenal	STNJBCKSHOAVAJ-UHFFFAOYSA-N
579.434625	5682679.82412	0.777076139660952	0.820406754513599	0.756358345748411	thiophene	YTPLMLYBLZKORZ-UHFFFAOYSA-N
716	2839851.97352	1.4430250823722	0.999720843616834	0.653596003627573	2-methyl-6-(1-methylethyl)phenol	KFETUQFRWIVAMU-UHFFFAOYSA-N
762	3646724.96486	1.26575412760665	0.999983799085153	0.846913766580967	3,4-dichloro-1-nitrobenzene	NTBYINQTYWZXLH-UHFFFAOYSA-N
734	1803581.16857	0.846240899267792	0.923296304613228	1.67293708876573	n-heptyl levulinate	VOOQWFJRTDJMOR-UHFFFAOYSA-N
585	4938872.85162	0.311520795900626	0.865711174822367	2.31511796149221	cyclopentanamine	NISGSNTVMOOSJQ-UHFFFAOYSA-N
868.582092503	2012705.15008	0.927256227633764	0.891269221870814	1.16462247105107	2-bromofluorene	FXSCJZNMWILAJO-UHFFFAOYSA-N
700.96966	3754698.97295	1.09853317040016	0.999987909822376	0.854207823273908	2,6-dimethylphenol	NXXYKOUNUYWIHA-UHFFFAOYSA-N
540.12678	5234363.31505	0.765450266676649	0.861529841420611	0.84790490452466	tetrahydrofuran	WYURNTSHIVDZCO-UHFFFAOYSA-N
507.8	3576107.14283	0.931100413651635	0.801291805411942	0.816729164782294	1-(ethenyloxy)- propane	OVGRCEFMXPHEBL-UHFFFAOYSA-N
512.4	3420312.2988	0.881607766347249	0.89288094262617	0.838673066923787	N,N-dimethylisopropylamine	VMOWKUTXPNPTEN-UHFFFAOYSA-N
730	2710032.23257	2.27189601293166	0.70876458927286	0.360722937622907	1,1dimethoxypropylbenzene	QQRDWBBZZJLZBQ-UHFFFAOYSA-N
643	1039289.00913	1.25522483116236	0.462260136659811	1.31761342943604	dodecanoic acid, tricosafluoro-	CXGONMQFMIYUJR-UHFFFAOYSA-N
482	4252596.28161	0.744626152258611	0.998004076831501	1.00989064266212	ethylcyclopropane	FOTXAJDDGPYIFU-UHFFFAOYSA-N
497	4316887.14448	1.51365299932948	0.830350056602707	0.832633717921898	1,1,1-trifluoro-2-propanol	GILIYJDBJZWGBG-UHFFFAOYSA-N
652	2947560.94754	1.14817121851834	0.998971781868616	0.779516209030904	.beta.-cymene	XCYJPXQACVEIOS-UHFFFAOYSA-N
626	2766889.7255	1.22040062628319	0.615001985167268	0.9445920708938	2-ethyl-4-methyl-1-pentanol	QCHSJPKDWOFACC-UHFFFAOYSA-N
581	3922281.75709	1.21967181098393	0.870441278331569	0.670354601507587	1,1-dimethoxycyclobutane	LLZPXMCHUMPYRH-UHFFFAOYSA-N
541	4522371.6284	0.408271898382869	0.899169360898872	1.90989312085322	N-methylpyrrolidine	AVFZOVWCLRSYKC-UHFFFAOYSA-N
488.242545999	3958973.98177	2.27614719678968	0.997152757612147	0.284693123440029	dimethoxymethane	NKDDWNXOKDWJAK-UHFFFAOYSA-N
378.563282	3618114.92084	0.318325555100419	0.840022821173859	1.75766717252284	1,1,1-trifluoro-2-propene	FDMFUZHCIRHGRG-UHFFFAOYSA-N
569.08	3060409.62873	0.236802449557275	0.833259308794575	2.84044593876856	propyl propanoate	MCSINKKTEDDPNK-UHFFFAOYSA-N
602	3879006.07764	0.456919517520674	0.87316148984457	2.21528715070566	N,N-diethylethane-1,2-diamine	UDGSVBYJWHOHNN-UHFFFAOYSA-N
683	2677838.27702	0.809014308715614	0.847082972867744	1.17486903158249	1,3-dimethyl-5-(1,1-dimethylethyl)benzene	FZSPYHREEHYLCB-UHFFFAOYSA-N
750	5277833.48829	0.616638710188933	0.722000767911021	1.13916669866299	3-chlorophenol	HORNXRXVQWOLPJ-UHFFFAOYSA-N
590.7	3378499.47255	0.402202602699028	0.799902958833547	1.66079068936337	1-octyne	UMIPWJGWASORKV-UHFFFAOYSA-N
524	3497039.7615	0.37374204072796	0.853864546689948	1.70675581994027	2-bromo-2-methylpropane	RKSOPLXZQNSWAS-UHFFFAOYSA-N
936	1370019.7294	1.49699738301063	0.999730998166606	0.833711772035831	1,5-diphenyl-3-(2-phenylethyl)pentane	KWFZVMYLLNFXSD-UHFFFAOYSA-N
482.02	1975391.20168	1.23201319283796	0.995354212636934	0.825874549828687	1-ethoxy-1,1,2,2,3,3,4,4,4-nonafluorobutane	DFUYAWQUODQGFF-UHFFFAOYSA-N
538.2	4285346.58784	1.38188689312273	0.47073626187289	0.862459207700414	S(+)-2-butanol	BTANRVKWQNVYAZ-BYPYZUCNSA-N
509	3295329.7967	0.715161297682239	0.901159342426319	1.10428037202203	(E)-2-hexene	RYPKRALMXUUNKS-HWKANZROSA-N
751	4940763.05648	0.23168495060273	0.836119734011843	2.78727317383355	N,N-dimethylthioformamide	SKECXRFZFFAANN-UHFFFAOYSA-N
858	3367254.92485	1.33253767662094	0.942120311305831	0.705460629119086	(phenylthiomethyl)benzene	LKMCJXXOBRCATQ-UHFFFAOYSA-N
694	3563662.4405	0.361854816640997	0.858308227913227	2.42134060426676	2-methylbenzonitrile	NWPNXBQSRGKSJB-UHFFFAOYSA-N
603	3446465.13426	0.511199088266564	0.886324274690891	1.77243907275541	benzene, 1-chloro-3-(trifluoromethyl)-	YTCGOUNVIAWCMG-UHFFFAOYSA-N
905	424297.292866	1.02109782316642	0.857358997319843	2.43548684749158	1-capryl-2-lauryl-3-myristin	IGFLMGKVDGKBEZ-UHFFFAOYSA-N
578	1413598.72437	0.825995876938963	0.89100409640354	1.93913026993949	1,1,1,2,2,3,3,4,4-nonafluorododecane	XUFPCAMLAPZMPS-UHFFFAOYSA-N
597.6	5285119.40915	1.15959499858559	0.999953639120322	0.866108170746971	2-methoxyethan-1-ol	XNWFRZJHXBZDAG-UHFFFAOYSA-N
951	1350335.73924	1.18445268592974	0.909723197778215	1.67498422242196	dibenzo-24-crown-8	UNTITLLXXOKDTB-UHFFFAOYSA-N
572.313826	3481203.09983	0.613515888068679	0.834733549296844	1.02401890475696	methylcyclohexane	UAEPNZWRGJTJPN-UHFFFAOYSA-N
803	4167332.36301	1.75208991505047	0.00051722165519472	0.489459746329509	2,3-dichlorophenol	UMPSXRYVXUPCOS-UHFFFAOYSA-N
583	4049618.28394	1.12138857422393	0.895892150620936	0.775045247063861	1,3-dioxolane, 2-ethyl-2-methyl-	UPZFLZYXYGBAPL-UHFFFAOYSA-N
546.682600407	3353327.87726	0.218147028263183	0.816062752863404	2.55618824497793	ethyl propanoate	FKRCODPIKNYEAC-UHFFFAOYSA-N
944	259431.487828	1.77061788417555	0.885300434108391	1.34666559292266	1-palmityl-2-lauryl-3-stearin	QJGLEJCXGFQHJV-UHFFFAOYSA-N
410.309369451	4053147.34409	0.21913450028324	0.838954604877791	2.07755459182281	1-chloro-1,1-difluoroethane	BHNZEZWIUMJCGF-UHFFFAOYSA-N
593.46	2719104.18988	0.231812809458546	0.832134692237196	2.86210926361733	propyl butanoate	HUAZGNHGCJGYNP-UHFFFAOYSA-N
462.72	2365938.4944	0.573545071763666	0.809558129777239	1.43249166002455	tert-perfluorobutyl methyl ether	OZARLADOWXUKIQ-UHFFFAOYSA-N
629	3300109.01028	0.734220637679793	0.912497102360849	1.77449932095449	1-methylpropyl hydroxyethanoate	BIGVSMRJOBZZNM-UHFFFAOYSA-N
551.37964	3985454.41094	0.445537677137823	0.888457985820521	2.02833981188301	2-methylpropyl methanoate	AVMSWPWPYJVYKY-UHFFFAOYSA-N
656	3311591.33499	0.435004220200006	0.811421055364551	1.563934392144	dl-3-methylcyclohexanone	UJBOOUHRTQVGRU-UHFFFAOYSA-N
718	2528237.21719	1.93800032601671	0.908849705612041	0.416965746947386	(1-methyl-1-propoxyethyl)benzene	PLWOFDYJSDGEAT-UHFFFAOYSA-N
637	4270329.93382	1.0801310632015	0.870861040833244	0.734783768698536	N-methylcyclohexylamine	XTUVJUMINZSXGF-UHFFFAOYSA-N
126.206891159	3398217.289	0.127192188535626	0.891188980616533	1.99727664374937	nitrogen	IJGRMHOSHXDMSA-UHFFFAOYSA-N
411.98	5175911.51114	1.02593686182931	0.911257561066061	0.632201145986404	bromodifluoromethane	GRCDJFHYVYUNHM-UHFFFAOYSA-N
506.51	4733405.57305	1.14940242281099	0.999996982003936	0.716252072339245	methyl ethanoate	KXKVLQRXCPHEJC-UHFFFAOYSA-N
150.717982391	4854796.48405	0.33932187380317	0.86113893776623	0.82518591483416	argon	XKRFYHLGVUSROY-UHFFFAOYSA-N
498.57	4818528.46682	1.59653516289512	0.995617565467223	0.756175376511499	2,2,2-trifluoroethanol	RHQDFWAXVIIEBN-UHFFFAOYSA-N
652.5	2950362.47847	1.1648230904561	0.987594521211726	0.737981080315813	(1-methylpropyl)benzene	ZJMWRROPUADPEA-UHFFFAOYSA-N
154.644827133	5042980.78493	0.240606237579401	0.88952978385671	1.26781564961432	oxygen	MYMOFIZGZYHOMD-UHFFFAOYSA-N
531.133388	2944344.23103	0.343045800899602	0.814397124569143	1.54737841759593	2,2,3-trimethylbutane	ZISSAWUMDACLOM-UHFFFAOYSA-N
509.3	3258088.95961	1.0018858719716	0.923188929455024	0.772016779994222	2-methyl-2-pentene	JMMZCWZIJXAGKW-UHFFFAOYSA-N
425.156714148	3793718.96426	0.465153323156917	0.847493294686681	1.20103761626744	butane	IJDNQMDRQITEOD-UHFFFAOYSA-N
490.20982	5559371.04512	0.928036279341961	0.856026337957914	0.68311029175374	furan	YLQBMQCUIZJEEH-UHFFFAOYSA-N
421	2401081.17359	0.985738961642719	0.975423638159845	0.939317868961467	perfluorocyclopentane	PWMJXZJISGDARB-UHFFFAOYSA-N
667	1673193.65668	1.14988329676854	0.999281265239994	1.00308442997466	pentane, 2-pentoxy-2,4,4-trimethyl-	ZNFVRHLUNVCECG-UHFFFAOYSA-N
730	2037912.54489	0.625534659783413	0.806237128308145	1.63297916444923	4-methoxybenzoic acid, methyl ester	DDIZAANNODHTRB-UHFFFAOYSA-N
701	2954197.77326	1.26073799323744	0.808215428633002	0.591185504565328	(1-methoxy-1-methylethyl)benzene	MRFQFQYRTNGOCZ-UHFFFAOYSA-N
950	236064.891432	1.65555539331963	0.905770983182017	1.48237584029553	octadecanoic acid, 2-[(1-oxohexadecyl)oxy]-3-[(1-oxotetradecyl)oxy]propyl ester	JTDPHURHZMZJHD-UHFFFAOYSA-N
560	4262097.10761	1.04991344322278	0.997928231304553	0.755802816044824	3-methylbutanal	YGHRJJRRZDOVPD-UHFFFAOYSA-N
882	2481675.54317	0.497827844979436	0.815236371933643	1.77986924040436	4-methylphenanthrene	LOCGAKKLRVLQAM-UHFFFAOYSA-N
714	3245183.69076	0.259540626494715	0.818751890468285	2.68699942637289	1,1-dimethylethyl benzoate	LYDRKKWPKKEMNZ-UHFFFAOYSA-N
190.562942605	4606885.33571	0.152824010202571	0.909319677052752	1.80563830691598	methane	VNWKTOKETHGBQD-UHFFFAOYSA-N
862	5469989.93158	0.650883484472312	0.945609064464941	1.38908556909553	N-(cyclopropylmethyl)-imidazole	BSRRKSSFRABLLB-UHFFFAOYSA-N
1871.26413627	9272044.74264	0.10891158483703	0.936117991722902	1.1373996241421	cesium	TVFDJXOCXUVLDH-UHFFFAOYSA-N
646	2606752.87982	1.16661132221636	0.999727802038421	0.770905867082792	1,3-dibromobutane	XZNGUVQDFJHPLU-UHFFFAOYSA-N
891	2678583.64719	0.339885120858632	0.814430650736882	2.36806276793377	2-phenylnaphthalene	TURIHPLQSRVWHU-UHFFFAOYSA-N
505.7	3123420.29218	1.07692250025154	0.965633098997072	0.705470753998993	2-ethyl-1-butene	RYKZRKKEYSRDNF-UHFFFAOYSA-N
517	5954874.47425	0.177575203779509	0.855882720106727	2.45763771454628	oxetane	AHHWIHXENZJRFG-UHFFFAOYSA-N
809	1354736.84356	1.43407755186815	0.999357474311092	0.993378762214668	1,2,3,4-tetrahydro-2,6-dimethyl-7-octylnaphthalene	QXCGTKPQXLLOQZ-UHFFFAOYSA-N
556.9	4268437.82182	0.209499809179919	0.852034852234451	2.51696506203831	1,4-difluorobenzene	QUGUFLJIAFISSW-UHFFFAOYSA-N
825	4902346.60913	0.776683158883209	0.849513691629135	0.908889294896405	1-bromo-2-iodobenzene	OIRHKGBNGGSCGS-UHFFFAOYSA-N
612.1	2561054.06853	0.37739024071747	0.853339570134066	2.49618397563893	butyl butanoate	XUPYJHCZDLZNFP-UHFFFAOYSA-N
740	3152287.33462	1.50181145612151	0.992923654908319	0.637671076368181	2-tert-amylphenol	BGRKGHSKCFAPCL-UHFFFAOYSA-N
829	13793394.7484	0.750981321758151	0.923692906297847	1.66935293453715	1H-imidazole	RAXXELZNTBOGNW-UHFFFAOYSA-N
877	3024296.91455	0.584293156054116	0.828991100154877	1.54758492880286	9(9H)-fluorenone	YLQWCDOCJODRMT-UHFFFAOYSA-N
807	899430.959157	0.963742341990494	0.896492015934675	1.93856087086284	(4-octyldodecyl)cyclopentane	LEMCTUNZNGDMNT-UHFFFAOYSA-N
597.38	2949171.44042	0.261500662251323	0.833405720857327	2.83786252689344	butyl 2-propenoate	CQEYYJKEWSMYFG-UHFFFAOYSA-N
467	6670801.19382	0.215306479113566	0.86150423147151	1.7170900272148	cyclobutene	CFBGXYDUODCMNS-UHFFFAOYSA-N
619	5863538.39217	0.411760090210868	0.861502349133766	1.88706917446689	1-methyl-1H-pyrazole	UQFQONCQIQEYPJ-UHFFFAOYSA-N
652	2828906.13495	0.36914642163117	0.800493284698891	1.66327856963248	1,1-dimethylethylcyclohexane	XTVMZZBLCLWBPM-UHFFFAOYSA-N
533	9649986.99604	0.264550414043935	0.855728298440447	2.45991109733085	azacyclopropane	NOWKCMXCCJGMRR-UHFFFAOYSA-N
789	3107073.99417	0.142551515074734	0.78823864382841	2.25959265777602	5-methyl-2-nitrophenol	NQXUSSVLFOBRSE-UHFFFAOYSA-N
786	1580517.23211	1.06718951333137	0.951649706881626	1.3243317179761	3-butyl-4-hexylbicyclo[4.3.0]nonane	AZGPNRBWIVZVPD-UHFFFAOYSA-N
507	3523296.1566	0.532300410423794	0.923693627366525	1.66925883783715	(E)-3-methyl-2-pentene	BEQGRRJLJLVQAQ-GQCTYLIASA-N
550.8	6794577.4468	0.907688895336798	0.999983165805533	0.867411736713184	1,3-oxazole	ZCQWOFVYLHDMMC-UHFFFAOYSA-N
687.8	2075269.6835	0.367984749771484	0.792917772397898	2.36320480125523	2-undecanone	KYWIYKKSMDLRDC-UHFFFAOYSA-N
699	4491645.39343	0.593239629433572	0.855523255850314	1.21215790545555	1,2-dichlorobenzene	RFFLAFLAYFXFSW-UHFFFAOYSA-N
895	2120109.4551	1.33575654664649	0.880959774409394	1.06360727282374	1-amino-2,4,6-trinitrobenzene	IAHOUQOWMXVMEH-UHFFFAOYSA-N
590	3473796.53539	0.831984124417126	0.929240725039682	1.26543335534636	bromopentafluorobenzene	XEKTVXADUPBFOA-UHFFFAOYSA-N
458	2220385.49469	0.866706949721001	0.859001211055458	1.23781772331703	1-methoxy-nonafluorobutane	OKIYQFLILPKULA-UHFFFAOYSA-N
849	2392022.10882	1.89154867627057	0.905901773848972	0.570722530629668	4-(1-methyl-1-phenylethyl)phenol	QBDSZLJBMIMQRS-UHFFFAOYSA-N
819	3980375.06672	0.361759949422768	0.864631643827276	2.33015013571891	2-bromonaphthalene	APSMUYYLXZULMS-UHFFFAOYSA-N
629.6	2875618.99811	0.358133562989232	0.857092937534594	2.35505409767306	2-(1-methylpropylthio)butane	IEBAOPMEYUWQPD-UHFFFAOYSA-N
717	4417536.2366	0.285557428789396	0.82623191657654	1.95826129435059	(+)-fenchone	LHXDLQBQYFFVNW-XCBNKYQSSA-N
378	3087999.98721	0	0.378626717074418	0.917019139520905	perfluoromethyl vinyl ether	FPDZOFFZSWSOSL-UHFFFAOYSA-N
629	2234334.31066	2.12150236358499	0.998827924013916	0.428323052980279	1-methylethyl hexanoate	JSHDAORXSNJOBA-UHFFFAOYSA-N
706	2839074.22376	0.336374173205881	0.809445368918924	2.41754993856669	ethyl phenylacetate	DULCUDSUACXJJC-UHFFFAOYSA-N
381.25	3353262.06392	0.624446641166157	0.829779350796778	1.07568973009612	pentafluoro(trifluoromethyl)sulfur	QIYZKVMAFMDRTP-UHFFFAOYSA-N
637	4736663.18292	0.805836767495257	0.915282690132389	0.878262302829247	2-methylthiacyclopentane	AJPGNQYBSTXCJE-UHFFFAOYSA-N
546	2830932.47882	0.372093791481172	0.836827144013604	1.8847447692389	1,1-dimethylpropyl ethyl ether	KFRVYYGHSPLXSZ-UHFFFAOYSA-N
689	2502376.90637	1.13633805098591	0.999958159392402	0.896524188417594	1,2-dichlorooctane	LYVLPCUIYWOEBI-UHFFFAOYSA-N
700	4015345.72087	1.25637044404289	0.999858547635195	0.711596279500214	N,N-dimethyl-2-pyridinamine	PSHKMPUSSFXUIA-UHFFFAOYSA-N
694	2877475.9963	0.596437420528349	0.886673219005106	2.04892204010138	l-carvone	ULDHMXUKGWMISQ-SECBINFHSA-N
608	3674237.52325	1.60693763483659	0.998851311488977	0.731053676990904	(Z)-3-hexen-1-ol	UFLHIIWVXFIJGU-ARJAWSKDSA-N
694	3097716.5377	0.505280751557285	0.830607229953338	2.89055554881717	2-ethylheptanoic acid	DYWSVUBJGFTOQC-UHFFFAOYSA-N
386.368029119	2315392.61245	0.998373867723136	0.99851544731336	0.905892589521318	decafluorobutane	KAVGMUDTWQVPDF-UHFFFAOYSA-N
720	2568828.57167	0.65148938096465	0.800990734236285	1.52097090484751	2-(1,1-dimethylethyl)-5-methylphenol	XOUQAVYLRNOXDO-UHFFFAOYSA-N
697	4947815.21808	1.10284257249076	0.99723487101444	0.692661920050961	3-bromopyridine	NYPYPOZNGOXYSU-UHFFFAOYSA-N
679.8	3000086.21917	1.28776729731348	0.990774012197328	0.932206474515166	2-(2-propoxyethoxy)ethanol	DJCYDDALXPHSHR-UHFFFAOYSA-N
830	3175938.24667	0.333329441591495	0.810378195168407	2.30484185064688	benzophenone	RWCCWEUUXYIKHB-UHFFFAOYSA-N
535.5	4158400.6631	1.06886416193067	0.998748071918247	0.789508939340288	methyl propenoate	BAPJBEWLBFYGME-UHFFFAOYSA-N
558.5	3013345.36436	1.05183708610999	0.999990406787356	0.784939156271152	2,4,4-trimethyl-2-pentene	LAAVYEUJEMRIGF-UHFFFAOYSA-N
779	1053859.31029	1.31453265091359	0.971481007529659	1.16663044929172	10-methyleicosane	BFAGLVWBOUDHBS-UHFFFAOYSA-N
518.082276909	4680047.36598	0.738996262184619	0.99973992262623	0.875444991896399	propyl nitrite	KAOQVXHBVNKNHA-UHFFFAOYSA-N
542	2135761.14121	0.249711601972419	0.825650518916032	2.99083210826071	1,2-diethoxyethane	LZDKZFUFMNSQCJ-UHFFFAOYSA-N
822	4955896.80669	2.49610482720036	0.645320164087823	0.290741499576407	N-(2-methylpropyl)-imidazole	NPOZBHCPELPGKW-UHFFFAOYSA-N
657	4836374.20021	1.25979990581148	0.854881504552256	0.920304620439113	2-chloropropanoic acid	GAWAYYRQGQZKCR-UHFFFAOYSA-N
541.2	3038806.64997	0.191966526306721	0.832786700256328	2.84965347353845	1,1-dimethylethyl ethanoate	WMOVHXAZOJBABW-UHFFFAOYSA-N
715	3729035.1487	1.17582576790885	0.999996309255738	0.815947944752746	bis(2-bromoethyl)ether	FOZVXADQAHVUSV-UHFFFAOYSA-N
705	1540943.74987	0.475828980409843	0.810651608678425	2.38310814522	1-pentadecene	PJLHTVIBELQURV-UHFFFAOYSA-N
531.098349538	3346364.79045	0.84938203096786	0.87110978236348	1.03754518881152	1-methylethyl ethanoate	JMMWKPVZQRWMSS-UHFFFAOYSA-N
500.172094451	2832298.65589	1.27814476430665	0.999999162357855	0.641724804015263	diisopropyl ether	ZAFNJMIOTHYJRJ-UHFFFAOYSA-N
668	3674677.16922	0.484934145898221	0.835220130272093	1.63452464224243	1,4-dioxaspiro[4.5]decane	GZGPRZYZKBQPBQ-UHFFFAOYSA-N
